Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ,ONRQ
5,0,13,45.828587,17.266666,17.266666,28.75,3.4028235E38,3.4028235E38,2.25,1.5,0.0,0.0,18.766666,448.39215,0.0
6,0,13,69.066666,17.266666,17.266666,26.875,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,17.266666,308.7478,0.0
7,0,13,18.233482,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,1.875,0.0,0.0,0.0,19.141666,280.37827,0.0
8,0,13,5.757942,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,19.141666,280.37827,0.0
9,0,13,17.636232,18.016668,18.016668,28.75,3.4028235E38,3.4028235E38,0.0,1.125,0.0,0.0,19.141668,280.37827,0.0
10,0,13,72.066666,18.016668,18.016668,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,18.016668,297.4,0.0
0,0,14,63.06666,15.766666,15.766666,26.875,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,15.766666,331.44348,0.0
1,0,14,21.975292,17.641666,17.641666,28.75,3.4028235E38,3.4028235E38,1.875,0.0,0.0,0.0,17.641666,303.0739,0.0
2,0,14,30.47197,17.641666,17.641666,28.75,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,17.641666,303.0739,0.0
3,0,14,21.360779,16.516666,16.516666,28.75,3.4028235E38,3.4028235E38,0.0,1.125,0.0,0.0,17.641666,303.0739,0.0
4,0,14,66.066666,16.516666,16.516666,32.680656,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,16.516666,320.09564,0.0
5,0,14,45.828587,17.266666,17.266666,28.75,3.4028235E38,3.4028235E38,2.25,1.5,0.0,0.0,18.766666,448.39215,0.0
6,0,14,69.066666,17.266666,17.266666,26.875,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,17.266666,308.7478,0.0
7,0,14,18.233482,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,1.875,0.0,0.0,0.0,19.141666,280.37827,0.0
8,0,14,5.757942,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,19.141666,280.37827,0.0
9,0,14,17.636234,18.016666,18.016666,28.75,3.4028235E38,3.4028235E38,0.0,1.125,0.0,1.9073486E-6,19.141666,280.37823,0.0
10,0,14,72.066666,18.016666,18.016666,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,18.016666,297.39996,0.0
0,0,15,63.06666,15.766666,15.766666,26.875,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,15.766666,331.44348,0.0
1,0,15,21.975292,17.641666,17.641666,28.75,3.4028235E38,3.4028235E38,1.875,0.0,0.0,0.0,17.641666,303.0739,0.0
2,0,15,30.47197,17.641666,17.641666,28.75,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,17.641666,303.0739,0.0
3,0,15,21.360779,16.516666,16.516666,28.75,3.4028235E38,3.4028235E38,0.0,1.125,0.0,0.0,17.641666,303.0739,0.0
4,0,15,66.066666,16.516666,16.516666,32.680656,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,16.516666,320.09564,0.0
5,0,15,45.828587,17.266666,17.266666,28.75,3.4028235E38,3.4028235E38,2.25,1.5,0.0,0.0,18.766666,448.39215,0.0
6,0,15,69.066666,17.266666,17.266666,26.875,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,17.266666,308.7478,0.0
7,0,15,18.233482,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,1.875,0.0,0.0,0.0,19.141666,280.37827,0.0
8,0,15,5.757942,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,19.141666,280.37827,0.0
9,0,15,17.636232,18.016668,18.016668,28.75,3.4028235E38,3.4028235E38,0.0,1.125,0.0,0.0,19.141668,280.37827,0.0
10,0,15,72.066666,18.016668,18.016668,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,18.016668,297.4,0.0
0,0,16,63.06666,15.766666,15.766666,26.875,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,15.766666,331.44348,0.0
1,0,16,21.975292,17.641666,17.641666,28.75,3.4028235E38,3.4028235E38,1.875,0.0,0.0,0.0,17.641666,303.0739,0.0
2,0,16,30.47197,17.641666,17.641666,28.75,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,17.641666,303.0739,0.0
3,0,16,21.360779,16.516666,16.516666,28.75,3.4028235E38,3.4028235E38,0.0,1.125,0.0,0.0,17.641666,303.0739,0.0
4,0,16,66.066666,16.516666,16.516666,32.680656,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,16.516666,320.09564,0.0
5,0,16,45.828587,17.266666,17.266666,28.75,3.4028235E38,3.4028235E38,2.25,1.5,0.0,0.0,18.766666,448.39215,0.0
6,0,16,69.066666,17.266666,17.266666,26.875,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,17.266666,308.7478,0.0
7,0,16,18.233482,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,1.875,0.0,0.0,0.0,19.141666,280.37827,0.0
8,0,16,5.757942,19.141666,19.141666,28.75,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,19.141666,280.37827,0.0
9,0,16,17.636234,18.016666,18.016666,28.75,3.4028235E38,3.4028235E38,0.0,1.125,0.0,1.9073486E-6,19.141666,280.37823,0.0
