scen,seg,period,KB,SC,nl,ONRD,ONRC,RM,OFRD,OFRC,Speed
0,10,5,64.3,6900.0,3,0.0,0.0,2400,0.0,0.0,59.97974
0,0,6,54.0,6900.0,3,0.0,0.0,2400,0.0,0.0,60.0
0,1,6,66.87235,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.179756
0,2,6,61.5,6900.0,3,0.0,0.0,2400,0.0,0.0,59.774395
0,3,6,65.45687,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.372913
0,4,6,57.0,6900.0,3,0.0,0.0,2400,0.0,0.0,59.985054
0,5,6,77.642624,8463.575,4,540.0,2000.0,2400,360.0,2000.0,51.002914
0,6,6,60.0,6900.0,3,0.0,0.0,2400,0.0,0.0,59.985275
0,7,6,73.778046,6900.0,3,450.0,2000.0,2400,0.0,0.0,54.89442
0,8,6,73.778046,6900.0,3,0.0,0.0,2400,0.0,0.0,54.89442
0,9,6,72.24695,6900.0,3,0.0,0.0,2400,450.0,2000.0,56.057846
0,10,6,60.0,6900.0,3,0.0,0.0,2400,0.0,0.0,59.978256
0,0,7,51.2,6900.0,3,0.0,0.0,2400,0.0,0.0,60.0
0,1,7,63.68598,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.302597
0,2,7,58.7,6900.0,3,0.0,0.0,2400,0.0,0.0,59.780148
0,3,7,62.46684,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.381935
0,4,7,54.2,6900.0,3,0.0,0.0,2400,0.0,0.0,59.985092
0,5,7,75.348854,8328.894,4,540.0,2000.0,2400,360.0,2000.0,50.325916
0,6,7,57.2,6900.0,3,0.0,0.0,2400,0.0,0.0,59.98417
0,7,7,70.541504,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.031414
0,8,7,70.541504,6900.0,3,0.0,0.0,2400,0.0,0.0,55.031414
0,9,7,68.88251,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.356647
0,10,7,60.2,6900.0,3,0.0,0.0,2400,0.0,0.0,59.979904
0,0,8,48.4,6900.0,3,0.0,0.0,2400,0.0,0.0,60.0
0,1,8,60.5206,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.419144
0,2,8,55.9,6900.0,3,0.0,0.0,2400,0.0,0.0,59.7856
0,3,8,59.48296,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.385918
0,4,8,51.4,6900.0,3,0.0,0.0,2400,0.0,0.0,59.985107
0,5,8,70.702736,8403.55,4,540.0,2000.0,2400,180.0,2000.0,51.256855
0,6,8,57.4,6900.0,3,0.0,0.0,2400,0.0,0.0,59.98569
0,7,8,70.771866,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.021965
0,8,8,70.771866,6900.0,3,0.0,0.0,2400,0.0,0.0,55.021965
0,9,8,68.92612,6900.0,3,0.0,0.0,2400,180.0,2000.0,56.495296
0,10,8,61.9,6900.0,3,0.0,0.0,2400,0.0,0.0,59.98067
0,0,9,46.0,6900.0,3,0.0,0.0,2400,0.0,0.0,60.0
0,1,9,57.82312,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.514126
0,2,9,53.5,6900.0,3,0.0,0.0,2400,0.0,0.0,59.790047
0,3,9,56.94902,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.366222
0,4,9,49.0,6900.0,3,0.0,0.0,2400,0.0,0.0,59.985027
0,5,9,69.14484,8219.533,4,540.0,2000.0,2400,360.0,2000.0,50.329136
0,6,9,52.0,6900.0,3,0.0,0.0,2400,0.0,0.0,59.984173
0,7,9,64.59417,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.268047
0,8,9,64.59417,6900.0,3,0.0,0.0,2400,0.0,0.0,55.268047
0,9,9,63.320473,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.380108
0,10,9,55.0,6900.0,3,0.0,0.0,2400,0.0,0.0,59.980034
0,0,10,43.533333,6900.0,3,0.0,0.0,2400,0.0,0.0,60.0
0,1,10,55.064987,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.60702
0,2,10,51.033333,6900.0,3,0.0,0.0,2400,0.0,0.0,59.794395
0,3,10,54.376366,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.31125
0,4,10,46.533333,6900.0,3,0.0,0.0,2400,0.0,0.0,59.984802
0,5,10,65.98082,8187.0303,4,540.0,2000.0,2400,360.0,2000.0,50.499523
0,6,10,49.533333,6900.0,3,0.0,0.0,2400,0.0,0.0,59.98445
0,7,10,61.799385,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.372704
0,8,10,61.799385,6900.0,3,0.0,0.0,2400,0.0,0.0,55.372704
0,9,10,60.690025,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.3849
0,10,10,52.533333,6900.0,3,0.0,0.0,2400,0.0,0.0,59.98006
0,0,11,41.133335,6900.0,3,0.0,0.0,2400,0.0,0.0,60.0
0,1,11,52.394596,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.69277
0,2,11,48.633335,6900.0,3,0.0,0.0,2400,0.0,0.0,59.79841
0,3,11,51.869392,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.256702
0,4,11,44.133335,6900.0,3,0.0,0.0,2400,0.0,0.0,59.984577
0,5,11,62.923367,8152.3335,4,540.0,2000.0,2400,360.0,2000.0,50.664803
0,6,11,47.133335,6900.0,3,0.0,0.0,2400,0.0,0.0,59.984722
0,7,11,59.09518,6900.0,3,450.0,2000.0,2400,0.0,0.0,55.469822
0,8,11,59.09518,6900.0,3,0.0,0.0,2400,0.0,0.0,55.469822
0,9,11,58.13494,6900.0,3,0.0,0.0,2400,270.0,2000.0,56.38607
0,10,11,50.133335,6900.0,3,0.0,0.0,2400,0.0,0.0,59.98007
