Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
0,0,8,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,8,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,8,35.666687,20.208334,20.208334,30,122.666626,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,8,37.54171,20,21.875021,20,3.40E+38,3.40E+38,0,0,0,1.8750229,20,280
4,0,8,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,8,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,8,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,9,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,9,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,9,35.666687,20.208334,20.208334,30,122.45829,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,9,37.750046,20,22.083357,20,3.40E+38,3.40E+38,0,0,0,2.0833588,20,280
4,0,9,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,9,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,9,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,10,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,10,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,10,35.666687,20.208334,20.208334,30,122.249954,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,10,37.95838,20,22.291693,20,3.40E+38,3.40E+38,0,0,0,2.2916946,20,280
4,0,10,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,10,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,10,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,11,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,11,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,11,35.666687,20.208334,20.208334,30,122.04162,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,11,38.166718,20,22.500029,20,3.40E+38,3.40E+38,0,0,0,2.5000305,20,280
4,0,11,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,11,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,11,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,12,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,12,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,12,35.666687,20.208334,20.208334,30,121.83328,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,12,38.375053,20,22.708364,20,3.40E+38,3.40E+38,0,0,0,2.7083664,20,280
4,0,12,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,12,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,12,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,13,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,13,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,13,35.666687,20.208334,20.208334,30,121.62495,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,13,38.58339,20,22.9167,20,3.40E+38,3.40E+38,0,0,0,2.9167023,20,280
4,0,13,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,13,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,13,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,14,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,14,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,14,35.666687,20.208334,20.208334,30,121.41661,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,14,38.791725,20,23.125036,20,3.40E+38,3.40E+38,0,0,0,3.1250381,20,280
4,0,14,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,14,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,14,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,15,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,15,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,15,35.666687,20.208334,20.208334,30,121.208275,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,15,39.00006,20,23.333372,20,3.40E+38,3.40E+38,0,0,0,3.333374,20,280
4,0,15,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,15,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,15,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,16,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,16,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,16,35.666687,20.208334,20.208334,30,120.99994,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,16,39.208397,20,23.541708,20,3.40E+38,3.40E+38,0,0,0,3.54171,20,280
4,0,16,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,16,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,16,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,17,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,17,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,17,35.666687,20.208334,20.208334,30,120.7916,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,17,39.416733,20,23.750044,20,3.40E+38,3.40E+38,0,0,0,3.7500458,20,280
4,0,17,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,17,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,17,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,18,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,18,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,18,35.666687,20.208334,20.208334,30,120.58327,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,18,39.62507,20,23.95838,20,3.40E+38,3.40E+38,0,0,0,3.9583817,20,280
4,0,18,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,18,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,18,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,19,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,19,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,19,35.666687,20.208334,20.208334,30,120.37493,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,19,39.833405,20,24.166716,20,3.40E+38,3.40E+38,0,0,0,4.1667175,20,280
4,0,19,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,19,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,19,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,20,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,20,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,20,35.666687,20.208334,20.208334,30,120.166595,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,20,40.04174,20,24.375051,20,3.40E+38,3.40E+38,0,0,0,4.3750534,20,280
4,0,20,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,20,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,20,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,21,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,21,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
