Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
21,0,1,29.518372,27.4375,27.4375,40,3.40E+38,3.40E+38,2.1583333,0,0,0,27.4375,362.15625
22,0,1,11.053902,27.4375,27.4375,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.4375,362.15625
23,0,1,27.853941,26.079168,26.079168,40,3.40E+38,3.40E+38,0,1.3583333,0,0,27.437502,362.15625
24,0,1,22.163744,26.079168,26.079168,37.079166,3.40E+38,3.40E+38,0,0,0,1.91E-06,26.079168,381.85208
25,0,1,27.19542,29.000004,29.000004,38.625,3.40E+38,3.40E+38,2.9208333,0,0,0,29.000004,339.5
26,0,1,33.07304,30.375004,30.375004,40,3.40E+38,3.40E+38,1.375,0,0,0,30.375004,319.5625
27,0,1,141.19777,30.375004,30.375004,40,3.40E+38,3.40E+38,0,0,0,0,30.375004,319.5625
28,0,1,31.280289,27.654171,27.654171,40,3.40E+38,3.40E+38,0,2.7208335,0,0,30.375004,319.5625
29,0,1,32.002487,27.654171,27.654171,45.768314,452.79044,3.40E+38,0,0,0,0,27.654171,359.0146
30,0,1,166.06555,20,20.00835,20,3.40E+38,3.40E+38,3.9375,11.587502,0,0.008361816,31.587502,489.27045
31,0,1,69.88636,20,20,28.595833,210.98657,3.40E+38,0,0,0,0,20,90
32,0,1,79.97884,20,20.0672,20,3.40E+38,3.40E+38,1.4041667,1.3705666,0,0.06719971,21.370567,260.1268
33,0,1,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,0,2,57.574707,21.25,21.25,30,3.40E+38,3.40E+38,0,0,0,0,21.25,261.875
1,0,2,22.173447,20.908333,20.908333,30,3.40E+38,3.40E+38,0,0.34166667,0,0,21.25,261.875
2,0,2,22.039356,19.204166,19.204166,30,3.40E+38,3.40E+38,0,1.7041665,0,0,20.908333,266.8292
3,0,2,10.8652725,19.204166,19.204166,28.1125,3.40E+38,3.40E+38,0,0,0,0,19.204166,291.53955
4,0,2,20.051708,21.091667,21.091667,22.566666,3.40E+38,3.40E+38,1.8875,0,0,0,21.091667,264.1708
5,0,2,32.727272,28.525002,28.525002,40,3.40E+38,3.40E+38,7.4333334,0,0,0,28.525002,156.3875
6,0,2,5.625,28.525002,28.525002,40,3.40E+38,3.40E+38,0,0,0,0,28.525002,346.3875
7,0,2,24.682037,27.579168,27.579168,40,3.40E+38,3.40E+38,0,0.9458334,0,0,28.525002,346.3875
8,0,2,7.602453,27.579168,27.579168,46.28766,3.40E+38,3.40E+38,0,0,0,0,27.579168,360.10205
9,0,2,96.286514,29.270834,29.270834,40,3.40E+38,3.40E+38,2.65,0.9583334,0,0,30.229168,502.16193
10,0,2,8.613699,29.270834,29.270834,43.631107,3.40E+38,3.40E+38,0,0,0,0,29.270834,335.5729
11,0,2,38.81108,31.704168,31.704168,40,3.40E+38,3.40E+38,3.1875,0.7541667,0,0,32.458336,447.37308
12,0,2,9.302156,31.704168,31.704168,43.643238,3.40E+38,3.40E+38,0,0,0,9.54E-07,31.704168,300.28955
13,0,2,89.32664,24.737503,24.737503,40,3.40E+38,3.40E+38,2.9083333,9.875001,0,0,34.612503,410.94055
14,0,2,26.049305,24.737503,24.737503,38.191666,3.40E+38,3.40E+38,0,0,0,0,24.737503,401.3062
15,0,2,19.865208,26.545835,26.545835,48.4375,3.40E+38,3.40E+38,1.8083333,0,0,0,26.545835,375.0854
16,0,2,33.286697,28.108335,28.108335,50,3.40E+38,3.40E+38,1.5625,0,0,0,28.108335,542.42914
17,0,2,12.695478,28.108335,28.108335,50,3.40E+38,3.40E+38,0,0,0,0,28.108335,542.42914
