Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ,ONRQ
10,0,1,9.218498,30.229965,30.229965,43.86268,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.229965,321.66553,0.0
11,0,1,41.11241,32.52482,32.52482,40.0,3.4028235E38,3.4028235E38,3.0291667,0.7343136,0.0,0.0,33.259132,435.77692,0.3166666
12,0,1,9.97213,32.52482,32.52482,44.316296,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.52482,288.39014,0.0
13,0,1,94.27998,25.509098,25.509098,40.0,3.4028235E38,3.4028235E38,2.5125,9.528221,0.0,0.0,35.03732,407.5548,0.7916665
14,0,1,27.874126,25.509098,25.509098,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.509098,390.11807,0.0
15,0,1,21.076458,27.16743,27.16743,48.491665,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.16743,366.07224,0.29999995
16,0,1,35.186073,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,1.5083333,0.0,0.0,0.0,28.675764,534.2014,0.10833335
17,0,1,13.419893,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.675764,534.2014,0.0
18,0,1,29.047394,27.160608,27.160608,40.0,3.4028235E38,3.4028235E38,0.0,1.5151577,0.0,0.0,28.675766,534.2014,0.0
19,0,1,31.3607,25.954094,25.954094,40.0,3.4028235E38,3.4028235E38,0.0,1.2065146,0.0,0.0,27.160608,366.1712,0.0
20,0,1,28.036657,25.954096,25.954096,37.879166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.954096,383.66568,0.0
21,0,1,31.27359,28.074928,28.074928,40.0,3.4028235E38,3.4028235E38,2.1208334,0.0,0.0,3.8146973E-6,28.074928,352.9136,0.07499981
22,0,1,11.823648,28.07493,28.07493,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.07493,352.9136,0.0
23,0,1,29.419348,26.766132,26.766132,40.0,3.4028235E38,3.4028235E38,0.0,1.3087983,0.0,0.0,28.07493,352.9136,0.0
24,0,1,23.707447,26.766132,26.766132,37.166668,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.766132,371.89117,0.0
25,0,1,28.753681,29.599466,29.599466,38.683334,3.4028235E38,3.4028235E38,2.8333333,0.0,0.0,0.0,29.599466,330.8078,0.17500019
26,0,1,34.887466,30.916134,30.916134,40.0,3.4028235E38,3.4028235E38,1.3166667,0.0,0.0,3.8146973E-6,30.916134,311.71616,0.116666555
27,0,1,151.20677,30.916134,30.916134,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.916134,311.71616,0.0
28,0,1,32.86521,28.293604,28.293604,40.0,3.4028235E38,3.4028235E38,0.0,2.62253,0.0,0.0,30.916134,311.71616,0.0
29,0,1,34.23207,28.293604,28.293604,46.2,487.75818,3.4028235E38,0.0,0.0,0.0,3.8146973E-6,28.293604,349.74283,0.0
30,0,1,142.31885,20.0,21.846199,20.0,3.4028235E38,3.4028235E38,3.8,11.170503,0.0,1.8462067,31.170502,498.0277,0.27499986
31,0,1,69.88636,20.0,20.0,28.729166,212.6781,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,1,79.92965,20.0,20.018007,20.0,3.4028235E38,3.4028235E38,1.2708334,1.2618291,0.0,0.018005371,21.26183,261.70346,0.26666665
33,0,1,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,2,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,2,23.992718,22.608334,22.608334,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,1.9073486E-6,22.95,237.22495,0.0
2,0,2,23.86493,20.904167,20.904167,30.0,3.4028235E38,3.4028235E38,0.0,1.7041668,0.0,0.0,22.608334,242.1791,0.0
3,0,2,12.0504,20.904167,20.904167,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.904167,266.88953,0.0
4,0,2,21.88541,22.791668,22.791668,22.791668,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,0.0,22.791668,239.52075,0.0
5,0,2,32.727272,30.0,30.0,40.0,3.4028235E38,3.4028235E38,7.208332,0.0,0.0,0.0,30.0,135.0,0.6750078
6,0,2,5.625,30.0,30.0,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.0,325.0,0.0
7,0,2,26.023155,29.061207,29.061207,40.0,3.4028235E38,3.4028235E38,0.0,0.9387924,0.0,0.0,30.0,325.0,0.0
8,0,2,8.132015,29.061207,29.061207,46.927067,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,29.061207,338.61246,0.0
9,0,2,102.40819,30.229965,30.229965,40.0,3.4028235E38,3.4028235E38,2.1041667,0.93540853,0.0,0.0,31.165373,489.1734,1.6375
10,0,2,9.218498,30.229965,30.229965,43.86268,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.229965,321.66553,0.0
11,0,2,41.11241,32.52482,32.52482,40.0,3.4028235E38,3.4028235E38,3.0291667,0.7343136,0.0,0.0,33.259132,435.77692,0.4749999
12,0,2,9.97213,32.52482,32.52482,44.316296,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.52482,288.39014,0.0
13,0,2,94.27998,25.509098,25.509098,40.0,3.4028235E38,3.4028235E38,2.5125,9.528221,0.0,0.0,35.03732,407.5548,1.1874998
14,0,2,27.874126,25.509098,25.509098,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.509098,390.11807,0.0
15,0,2,21.076458,27.16743,27.16743,48.491665,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.16743,366.07224,0.4499998
16,0,2,35.186073,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,1.5083333,0.0,0.0,0.0,28.675764,534.2014,0.16250002
17,0,2,13.419893,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.675764,534.2014,0.0
18,0,2,29.047396,27.160606,27.160606,40.0,3.4028235E38,3.4028235E38,0.0,1.5151577,0.0,1.9073486E-6,28.675764,534.2014,0.0
19,0,2,31.360703,25.954092,25.954092,40.0,3.4028235E38,3.4028235E38,0.0,1.2065145,0.0,0.0,27.160606,366.1712,0.0
20,0,2,28.036657,25.954092,25.954092,37.879166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.954092,383.6656,0.0
21,0,2,31.27359,28.074928,28.074928,40.0,3.4028235E38,3.4028235E38,2.1208334,0.0,0.0,3.8146973E-6,28.074928,352.91354,0.112499714
22,0,2,11.823647,28.074928,28.074928,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.074928,352.9135,0.0
23,0,2,29.41935,26.76613,26.76613,40.0,3.4028235E38,3.4028235E38,0.0,1.3087983,0.0,1.9073486E-6,28.074928,352.9135,0.0
24,0,2,23.707449,26.76613,26.76613,37.166668,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,26.76613,371.89108,0.0
25,0,2,28.753683,29.599464,29.599464,38.683334,3.4028235E38,3.4028235E38,2.8333333,0.0,0.0,1.9073486E-6,29.599464,330.8077,0.2625003
26,0,2,34.887463,30.916136,30.916136,40.0,3.4028235E38,3.4028235E38,1.3166667,0.0,0.0,0.0,30.916136,311.71606,0.17499983
27,0,2,151.20677,30.916136,30.916136,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.916136,311.71606,0.0
28,0,2,32.86521,28.293606,28.293606,40.0,3.4028235E38,3.4028235E38,0.0,2.62253,0.0,0.0,30.916136,311.71606,0.0
29,0,2,34.232067,28.29361,28.29361,46.2,486.83514,3.4028235E38,0.0,0.0,0.0,0.0,28.29361,349.74274,0.0
30,0,2,143.24194,20.0,22.76931,20.0,3.4028235E38,3.4028235E38,3.8,11.170505,0.0,2.7693024,31.170506,498.0277,0.41249967
31,0,2,69.88636,20.0,20.0,28.729166,212.6691,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,2,79.93865,20.0,20.02701,20.0,3.4028235E38,3.4028235E38,1.2708334,1.2618291,0.0,0.027008057,21.26183,261.70346,0.39999998
33,0,2,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,3,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,3,23.992716,22.608335,22.608335,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,0.0,22.950003,237.22499,0.0
2,0,3,23.864931,20.90417,20.90417,30.0,3.4028235E38,3.4028235E38,0.0,1.7041669,0.0,0.0,22.608335,242.17918,0.0
3,0,3,12.050398,20.90417,20.90417,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.90417,266.88956,0.0
4,0,3,21.885412,22.79167,22.79167,22.79167,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,1.9073486E-6,22.79167,239.52084,0.0
5,0,3,32.727272,30.0,30.0,40.0,3.4028235E38,3.4028235E38,7.20833,0.0,0.0,0.0,30.0,135.0,0.90001106
6,0,3,5.625,30.0,30.0,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.0,325.0,0.0
7,0,3,26.023155,29.061207,29.061207,40.0,3.4028235E38,3.4028235E38,0.0,0.9387924,0.0,0.0,30.0,325.0,0.0
8,0,3,8.132013,29.061209,29.061209,46.927067,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.061209,338.6125,0.0
9,0,3,102.40819,30.229965,30.229965,40.0,3.4028235E38,3.4028235E38,2.1041667,0.9354086,0.0,0.0,31.165375,489.17343,2.1833336
10,0,3,9.218498,30.229965,30.229965,43.86268,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.229965,321.66553,0.0
11,0,3,41.11241,32.52482,32.52482,40.0,3.4028235E38,3.4028235E38,3.0291667,0.7343136,0.0,0.0,33.259132,435.77692,0.6333332
12,0,3,9.97213,32.52482,32.52482,44.316296,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.52482,288.39014,0.0
13,0,3,94.27998,25.509098,25.509098,40.0,3.4028235E38,3.4028235E38,2.5125,9.528221,0.0,0.0,35.03732,407.5548,1.5833328
14,0,3,27.874126,25.509098,25.509098,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.509098,390.11807,0.0
15,0,3,21.076458,27.16743,27.16743,48.491665,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.16743,366.07224,0.5999999
16,0,3,35.186073,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,1.5083333,0.0,0.0,0.0,28.675764,534.2014,0.2166667
17,0,3,13.419893,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.675764,534.2014,0.0
18,0,3,29.047394,27.160608,27.160608,40.0,3.4028235E38,3.4028235E38,0.0,1.5151577,0.0,0.0,28.675766,534.2014,0.0
19,0,3,31.3607,25.954094,25.954094,40.0,3.4028235E38,3.4028235E38,0.0,1.2065146,0.0,0.0,27.160608,366.1712,0.0
20,0,3,28.03666,25.954094,25.954094,37.879166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.954094,383.66568,0.0
21,0,3,31.273586,28.074932,28.074932,40.0,3.4028235E38,3.4028235E38,2.1208334,0.0,0.0,0.0,28.074932,352.91354,0.14999962
22,0,3,11.823647,28.074932,28.074932,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.074932,352.91354,0.0
23,0,3,29.419348,26.766136,26.766136,40.0,3.4028235E38,3.4028235E38,0.0,1.3087984,0.0,0.0,28.074934,352.91354,0.0
24,0,3,23.707449,26.766138,26.766138,37.166668,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,26.766138,371.8911,0.0
25,0,3,28.753681,29.599474,29.599474,38.683334,3.4028235E38,3.4028235E38,2.8333333,0.0,0.0,0.0,29.599474,330.80777,0.35000038
26,0,3,34.887466,30.916142,30.916142,40.0,3.4028235E38,3.4028235E38,1.3166667,0.0,0.0,3.8146973E-6,30.916142,311.716,0.23333311
27,0,3,151.20677,30.916142,30.916142,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.916142,311.716,0.0
28,0,3,32.86521,28.293612,28.293612,40.0,3.4028235E38,3.4028235E38,0.0,2.6225305,0.0,0.0,30.916142,311.716,0.0
29,0,3,34.23207,28.293612,28.293612,46.2,485.91205,3.4028235E38,0.0,0.0,0.0,3.8146973E-6,28.293612,349.74268,0.0
30,0,3,144.16504,20.0,23.69241,20.0,3.4028235E38,3.4028235E38,3.8,11.170506,0.0,3.692398,31.170506,498.02768,0.5499995
31,0,3,69.88636,20.0,20.0,28.729166,212.6601,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,3,79.947655,20.0,20.036013,20.0,3.4028235E38,3.4028235E38,1.2708334,1.2618291,0.0,0.036010742,21.26183,261.70346,0.5333333
33,0,3,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,4,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,4,23.992718,22.608334,22.608334,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,1.9073486E-6,22.95,237.22495,0.0
2,0,4,23.864933,20.904167,20.904167,30.0,3.4028235E38,3.4028235E38,0.0,1.7041668,0.0,1.9073486E-6,22.608334,242.17911,0.0
3,0,4,12.0504,20.904167,20.904167,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.904167,266.88953,0.0
4,0,4,21.885412,22.79167,22.79167,22.79167,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,1.9073486E-6,22.79167,239.52077,0.0
5,0,4,32.727272,30.0,30.0,40.0,3.4028235E38,3.4028235E38,7.20833,0.0,0.0,0.0,30.0,135.0,1.1250143
6,0,4,5.625,30.0,30.0,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.0,325.0,0.0
7,0,4,26.023155,29.061207,29.061207,40.0,3.4028235E38,3.4028235E38,0.0,0.9387924,0.0,0.0,30.0,325.0,0.0
8,0,4,8.132015,29.061207,29.061207,46.927067,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,29.061207,338.61246,0.0
9,0,4,102.40819,30.229965,30.229965,40.0,3.4028235E38,3.4028235E38,2.1041667,0.93540853,0.0,0.0,31.165373,489.1734,2.7291672
10,0,4,9.218498,30.229965,30.229965,43.86268,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.229965,321.66553,0.0
11,0,4,41.11241,32.52482,32.52482,40.0,3.4028235E38,3.4028235E38,3.0291667,0.7343136,0.0,0.0,33.259132,435.77692,0.7916665
12,0,4,9.97213,32.52482,32.52482,44.316296,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.52482,288.39014,0.0
13,0,4,94.27998,25.509098,25.509098,40.0,3.4028235E38,3.4028235E38,2.5125,9.528221,0.0,0.0,35.03732,407.5548,1.9791658
14,0,4,27.874126,25.509098,25.509098,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.509098,390.11807,0.0
15,0,4,21.076458,27.16743,27.16743,48.491665,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.16743,366.07224,0.75
16,0,4,35.186073,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,1.5083333,0.0,0.0,0.0,28.675764,534.2014,0.27083337
17,0,4,13.419893,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.675764,534.2014,0.0
18,0,4,29.047396,27.160606,27.160606,40.0,3.4028235E38,3.4028235E38,0.0,1.5151577,0.0,1.9073486E-6,28.675764,534.2014,0.0
19,0,4,31.360703,25.954092,25.954092,40.0,3.4028235E38,3.4028235E38,0.0,1.2065145,0.0,0.0,27.160606,366.1712,0.0
20,0,4,28.036661,25.954092,25.954092,37.879166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,25.954092,383.66565,0.0
21,0,4,31.273586,28.074924,28.074924,40.0,3.4028235E38,3.4028235E38,2.1208334,0.0,0.0,0.0,28.074924,352.91348,0.18749952
22,0,4,11.823647,28.074924,28.074924,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.074924,352.91348,0.0
23,0,4,29.419346,26.766127,26.766127,40.0,3.4028235E38,3.4028235E38,0.0,1.3087982,0.0,0.0,28.074924,352.91345,0.0
24,0,4,23.707447,26.766129,26.766129,37.166668,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.766129,371.891,0.0
25,0,4,28.753681,29.599463,29.599463,38.683334,3.4028235E38,3.4028235E38,2.8333333,0.0,0.0,0.0,29.599463,330.80762,0.43750048
26,0,4,34.887466,30.916134,30.916134,40.0,3.4028235E38,3.4028235E38,1.3166667,0.0,0.0,3.8146973E-6,30.916134,311.71597,0.2916664
27,0,4,151.20677,30.916134,30.916134,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.916134,311.71597,0.0
28,0,4,32.86521,28.293604,28.293604,40.0,3.4028235E38,3.4028235E38,0.0,2.62253,0.0,0.0,30.916134,311.71597,0.0
29,0,4,34.232063,28.293608,28.293608,46.2,484.98895,3.4028235E38,0.0,0.0,0.0,0.0,28.293608,349.7426,0.0
30,0,4,145.08813,20.0,24.615501,20.0,3.4028235E38,3.4028235E38,3.8,11.170505,0.0,4.615494,31.170506,498.02768,0.6874993
31,0,4,69.88636,20.0,20.0,28.729166,212.6511,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,4,79.95666,20.0,20.045015,20.0,3.4028235E38,3.4028235E38,1.2708334,1.2618291,0.0,0.045013428,21.26183,261.70346,0.6666666
33,0,4,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,5,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,5,23.992716,22.608335,22.608335,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,0.0,22.950003,237.22499,0.0
2,0,5,23.86493,20.904171,20.904171,30.0,3.4028235E38,3.4028235E38,0.0,1.7041669,0.0,0.0,22.608337,242.17918,0.0
3,0,5,12.0504,20.904171,20.904171,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.904171,266.88956,0.0
4,0,5,21.885408,22.791674,22.791674,22.791674,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,0.0,22.791674,239.52077,0.0
5,0,5,32.727272,30.0,30.0,40.0,3.4028235E38,3.4028235E38,7.2083263,0.0,0.0,0.0,30.0,135.0,1.3500214
6,0,5,5.625,30.0,30.0,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.0,325.0,0.0
7,0,5,26.023155,29.061207,29.061207,40.0,3.4028235E38,3.4028235E38,0.0,0.9387924,0.0,0.0,30.0,325.0,0.0
8,0,5,8.132013,29.061209,29.061209,46.927067,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.061209,338.6125,0.0
9,0,5,102.40819,30.229965,30.229965,40.0,3.4028235E38,3.4028235E38,2.1041667,0.9354086,0.0,0.0,31.165375,489.17343,3.2750008
10,0,5,9.218498,30.229965,30.229965,43.86268,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.229965,321.66553,0.0
11,0,5,41.11241,32.52482,32.52482,40.0,3.4028235E38,3.4028235E38,3.0291667,0.7343136,0.0,0.0,33.259132,435.77692,0.9499998
12,0,5,9.97213,32.52482,32.52482,44.316296,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.52482,288.39014,0.0
13,0,5,94.27998,25.509098,25.509098,40.0,3.4028235E38,3.4028235E38,2.5125,9.528221,0.0,0.0,35.03732,407.5548,2.3749988
14,0,5,27.874126,25.509098,25.509098,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.509098,390.11807,0.0
15,0,5,21.076458,27.16743,27.16743,48.491665,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.16743,366.07224,0.9000001
16,0,5,35.186073,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,1.5083333,0.0,0.0,0.0,28.675764,534.2014,0.32500005
17,0,5,13.419893,28.675764,28.675764,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.675764,534.2014,0.0
18,0,5,29.047394,27.160608,27.160608,40.0,3.4028235E38,3.4028235E38,0.0,1.5151577,0.0,0.0,28.675766,534.2014,0.0
