0.0,0.0,0.0,0.0,453.0,1729.26671053,0.0,0.0,0.0,583.0,0.0,686.5252476,0.0,680.607216667,0.0,339.966666667,317.278648107,0.0,0.0,0.0,0.0,491.683333333,0.0,0.0,0.0,676.143300027,302.5,0.0,0.0,0.0,929.25,0.0,310.114426667,0.0,
0.0,0.0,0.0,0.0,287.371473225,1847.73328947,0.0,0.0,0.0,676.0592724,0.0,820.8747524,0.0,678.083074107,0.0,493.7,58.98801856,0.0,0.0,0.0,0.0,462.5850968,0.0,0.0,0.0,728.863335429,401.166666667,0.0,0.0,0.0,697.802680307,0.0,301.008578,0.0,
0.0,0.0,0.0,0.0,599.135942961,1480.07416826,0.0,0.0,0.0,475.20145696,0.0,397.6,0.0,496.853751712,0.0,168.112036373,615.038198613,0.0,0.0,0.0,0.0,581.498236533,0.0,0.0,0.0,707.474401211,380.0,0.0,0.0,0.0,1218.94731969,0.0,299.7027208,0.0,
0.0,0.0,0.0,0.0,222.440849409,1838.32583394,0.0,0.0,0.0,611.931532253,0.0,1001.00023742,0.0,813.153842635,0.0,536.283596309,136.59513472,0.0,0.0,0.0,0.0,532.889348533,0.0,0.0,0.0,695.230566917,200.017434051,0.0,0.0,0.0,438.689420651,0.0,300.0398404,0.0,
0.0,0.0,0.0,0.0,321.73082759,1610.7999962,0.0,0.0,0.0,542.923406713,0.0,636.045963892,0.0,115.428059277,0.0,392.592036384,681.416605867,0.0,0.0,0.0,0.0,279.616653733,0.0,0.0,0.0,637.155063083,196.370430269,0.0,0.0,0.0,749.2831168,0.0,279.5422424,0.0,
0.0,0.0,0.0,0.0,393.735511868,1605.06120438,0.0,0.0,0.0,450.884331673,0.0,600.429312857,0.0,696.647884044,0.0,232.995664267,92.1833941333,0.0,0.0,0.0,0.0,421.146854741,0.0,0.0,0.0,327.512821931,362.945469013,0.0,0.0,0.0,1301.32645854,0.0,276.6262616,0.0,
0.0,0.0,0.0,0.0,356.585394948,1632.40698092,0.0,0.0,0.0,729.326880813,0.0,683.546947907,0.0,428.026171559,0.0,732.505047892,534.62051932,0.0,0.0,0.0,0.0,334.397142993,0.0,0.0,0.0,766.417115588,225.485668565,0.0,0.0,0.0,192.701004013,0.0,275.7882476,0.0,
0.0,0.0,0.0,0.0,477.2,1259.47271529,0.0,0.0,0.0,441.68726601,0.0,531.586317653,0.0,1050.05943719,0.0,246.269727161,105.0,0.0,0.0,0.0,0.0,483.045208183,0.0,0.0,0.0,658.707997401,217.514331435,0.0,0.0,0.0,1106.36179964,0.0,275.494944,0.0,
0.0,0.0,0.0,0.0,230.733333293,1337.11763458,0.0,0.0,0.0,671.585853176,0.0,542.082650427,0.0,731.023886146,0.0,408.575224947,198.412829227,0.0,0.0,0.0,0.0,273.273083017,0.0,0.0,0.0,517.1134026,577.966654587,0.0,0.0,0.0,1081.40486703,0.0,342.882854933,0.0,
0.0,0.0,0.0,0.0,652.10000004,1288.1247877,0.0,0.0,0.0,380.4,0.0,767.30854376,0.0,370.783343333,0.0,219.885434395,548.649984787,0.0,0.0,0.0,0.0,699.2817088,0.0,0.0,0.0,482.665329147,241.65001208,0.0,0.0,0.0,441.15002,0.0,278.078736,0.0,
0.0,0.0,0.0,0.0,284.966666667,1235.61667873,0.0,0.0,0.0,457.0,0.0,564.00002608,0.0,543.333333333,0.0,330.114565605,256.816666667,0.0,0.0,0.0,0.0,342.583333333,0.0,0.0,0.0,432.716666667,189.383333333,0.0,0.0,0.0,743.083313333,0.0,239.7211476,0.0,
0.0,0.0,0.0,0.0,250.0,987.0,0.0,0.0,0.0,352.0,0.0,423.0,0.0,386.0,0.0,240.0,208.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,389.0,170.0,0.0,0.0,0.0,522.0,0.0,186.0,0.0,
