Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ,ONRQ
17,0,0,13.257835,28.89053,28.89053,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,9.536743E-7,28.89053,225.0,0.0
18,0,0,28.696613,27.33533,27.33533,40.0,3.4028235E38,3.4028235E38,0.0,1.5552008,0.0,1.9073486E-6,28.89053,225.0,0.0
19,0,0,30.98041,26.096928,26.096928,40.0,3.4028235E38,3.4028235E38,0.0,1.2384006,0.0,0.0,27.33533,180.0,0.0
20,0,0,27.623665,26.096928,26.096928,37.983334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.096928,180.0,0.0
21,0,0,30.884247,28.113594,28.113594,40.0,3.4028235E38,3.4028235E38,2.0166667,0.0,0.0,0.0,28.113594,180.0,0.14166665
22,0,0,11.649345,28.113594,28.113594,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.113594,180.0,0.0
23,0,0,29.073654,26.777779,26.777779,40.0,3.4028235E38,3.4028235E38,0.0,1.3358157,0.0,0.0,28.113594,180.0,0.0
24,0,0,23.358665,26.777779,26.777779,37.175,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.777779,180.0,0.0
25,0,0,28.407528,29.60278,29.60278,38.6875,3.4028235E38,3.4028235E38,2.825,0.0,0.0,0.0,29.60278,180.0,0.0958333
26,0,0,34.484623,30.91528,30.91528,40.0,3.4028235E38,3.4028235E38,1.3125,0.0,0.0,3.8146973E-6,30.91528,180.0,0.0625
27,0,0,148.92897,30.91528,30.91528,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.91528,180.0,0.0
28,0,0,32.515217,28.24707,28.24707,40.0,3.4028235E38,3.4028235E38,0.0,2.66821,0.0,0.0,30.91528,180.0,0.0
29,0,0,33.727013,28.24707,28.24707,46.50231,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.24707,180.0,0.0
30,0,0,173.60315,20.0,20.500797,20.0,3.4028235E38,3.4028235E38,3.4833333,11.229607,0.0,0.50079346,31.229607,225.0,0.45416665
31,0,0,69.88636,20.0,20.0,28.616667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,0,79.995544,20.0,20.083902,20.0,3.4028235E38,3.4028235E38,1.3833333,1.2994305,0.0,0.08390045,21.29943,135.0,0.020833373
33,0,0,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,1,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,1,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,1,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,1,11.654058,20.354166,20.354166,28.158333,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,1,21.284496,22.195835,22.195835,22.604166,3.4028235E38,3.4028235E38,1.8416667,0.0,0.0,0.0,22.195835,248.16042,0.0916667
5,0,1,32.727272,29.59167,29.59167,40.0,3.4028235E38,3.4028235E38,7.3958335,0.0,0.0,0.0,29.59167,140.92085,0.07499981
6,0,1,5.624998,29.59167,29.59167,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.59167,330.92084,0.0
7,0,1,25.726986,28.648493,28.648493,40.0,3.4028235E38,3.4028235E38,0.0,0.94317734,0.0,0.0,29.591671,330.92084,0.0
8,0,1,8.012072,28.648493,28.648493,46.37711,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.648493,344.59692,0.0
9,0,1,100.42687,30.318386,30.318386,40.0,3.4028235E38,3.4028235E38,2.625,0.955106,0.0,0.0,31.273493,487.29996,0.05000019
10,0,1,9.081123,30.318386,30.318386,43.939816,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.318386,320.38345,0.0
11,0,1,40.36444,32.501484,32.501484,40.0,3.4028235E38,3.4028235E38,2.9291666,0.74607074,0.0,0.0,33.247555,435.70523,0.5166669
12,0,1,9.819294,32.501484,32.501484,43.83387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.501484,288.7286,0.0
13,0,1,92.67032,25.632202,25.632202,40.0,3.4028235E38,3.4028235E38,2.9083333,9.777615,0.0,0.0,35.409817,400.77234,0.0
14,0,1,27.46273,25.632202,25.632202,38.254166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,25.632202,388.33316,0.0
15,0,1,20.807953,27.378035,27.378035,48.4875,3.4028235E38,3.4028235E38,1.7458333,0.0,0.0,0.0,27.378035,363.0186,0.125
16,0,1,34.76116,28.890535,28.890535,50.0,3.4028235E38,3.4028235E38,1.5125,0.0,0.0,0.0,28.890535,531.0873,0.099999905
17,0,1,13.257832,28.890537,28.890537,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.890537,531.0873,0.0
18,0,1,28.696611,27.335339,27.335339,40.0,3.4028235E38,3.4028235E38,0.0,1.5552012,0.0,0.0,28.89054,531.0873,0.0
19,0,1,30.980412,26.096937,26.096937,40.0,3.4028235E38,3.4028235E38,0.0,1.238401,0.0,1.9073486E-6,27.335339,363.63773,0.0
20,0,1,27.623667,26.096937,26.096937,37.983334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,26.096937,381.59454,0.0
21,0,1,30.884249,28.113604,28.113604,40.0,3.4028235E38,3.4028235E38,2.0166667,0.0,0.0,1.9073486E-6,28.113604,352.35287,0.2833333
22,0,1,11.6493435,28.113604,28.113604,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.113604,352.35287,0.0
23,0,1,29.073652,26.777788,26.777788,40.0,3.4028235E38,3.4028235E38,0.0,1.3358163,0.0,0.0,28.113604,352.35287,0.0
24,0,1,23.358664,26.777788,26.777788,37.175,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.777788,371.72223,0.0
25,0,1,28.40753,29.602789,29.602789,38.6875,3.4028235E38,3.4028235E38,2.825,0.0,0.0,1.9073486E-6,29.602789,330.7597,0.1916666
26,0,1,34.48462,30.915293,30.915293,40.0,3.4028235E38,3.4028235E38,1.3125,0.0,0.0,0.0,30.915293,311.72845,0.125
27,0,1,148.92897,30.915293,30.915293,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.915293,311.72845,0.0
28,0,1,32.51522,28.247082,28.247082,40.0,3.4028235E38,3.4028235E38,0.0,2.6682112,0.0,3.8146973E-6,30.915293,311.72845,0.0
29,0,1,33.727013,28.247082,28.247082,46.50231,454.73395,3.4028235E38,0.0,0.0,0.0,0.0,28.247082,350.41748,0.0
30,0,1,174.10396,20.0,21.001598,20.0,3.4028235E38,3.4028235E38,3.4833333,11.22961,0.0,1.0016022,31.22961,497.04068,0.90833306
31,0,1,69.88636,20.0,20.0,28.616667,211.96042,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,1,80.079445,20.0,20.167803,20.0,3.4028235E38,3.4028235E38,1.3833333,1.2994305,0.0,0.1678009,21.29943,261.15826,0.041666746
33,0,1,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,2,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,2,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,2,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,2,11.654058,20.354166,20.354166,28.158333,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,2,21.284498,22.195833,22.195833,22.604166,3.4028235E38,3.4028235E38,1.8416667,0.0,0.0,1.9073486E-6,22.195833,248.1604,0.13750005
5,0,2,32.727272,29.591667,29.591667,40.0,3.4028235E38,3.4028235E38,7.3958335,0.0,0.0,0.0,29.591667,140.9208,0.112499714
6,0,2,5.625,29.591667,29.591667,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.591667,330.9208,0.0
7,0,2,25.726986,28.648489,28.648489,40.0,3.4028235E38,3.4028235E38,0.0,0.9431773,0.0,0.0,29.591667,330.92075,0.0
8,0,2,8.012072,28.648489,28.648489,46.37711,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.648489,344.59686,0.0
9,0,2,100.42687,30.318382,30.318382,40.0,3.4028235E38,3.4028235E38,2.625,0.9551059,0.0,0.0,31.273489,487.29987,0.075000286
10,0,2,9.081123,30.318382,30.318382,43.939816,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.318382,320.3834,0.0
11,0,2,40.36444,32.501476,32.501476,40.0,3.4028235E38,3.4028235E38,2.9291666,0.7460707,0.0,0.0,33.247547,435.7051,0.77500033
12,0,2,9.819294,32.501476,32.501476,43.83387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.501476,288.72845,0.0
13,0,2,92.67032,25.632196,25.632196,40.0,3.4028235E38,3.4028235E38,2.9083333,9.777613,0.0,0.0,35.40981,400.77222,0.0
14,0,2,27.462727,25.632198,25.632198,38.254166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.632198,388.33307,0.0
15,0,2,20.807953,27.37803,27.37803,48.4875,3.4028235E38,3.4028235E38,1.7458333,0.0,0.0,0.0,27.37803,363.0185,0.1875
16,0,2,34.76116,28.890532,28.890532,50.0,3.4028235E38,3.4028235E38,1.5125,0.0,0.0,0.0,28.890532,531.0873,0.14999986
17,0,2,13.25783,28.890532,28.890532,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.890532,531.08716,0.0
18,0,2,28.696611,27.335331,27.335331,40.0,3.4028235E38,3.4028235E38,0.0,1.5552009,0.0,0.0,28.890532,531.08716,0.0
19,0,2,30.98041,26.096931,26.096931,40.0,3.4028235E38,3.4028235E38,0.0,1.2384007,0.0,0.0,27.335333,363.6376,0.0
20,0,2,27.623663,26.096933,26.096933,37.983334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.096933,381.59442,0.0
21,0,2,30.884247,28.113602,28.113602,40.0,3.4028235E38,3.4028235E38,2.0166667,0.0,0.0,0.0,28.113602,352.35275,0.42499995
22,0,2,11.649345,28.113602,28.113602,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.113602,352.35275,0.0
23,0,2,29.073654,26.777786,26.777786,40.0,3.4028235E38,3.4028235E38,0.0,1.3358161,0.0,0.0,28.113602,352.35275,0.0
24,0,2,23.358665,26.777786,26.777786,37.175,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.777786,371.72208,0.0
25,0,2,28.40753,29.602789,29.602789,38.6875,3.4028235E38,3.4028235E38,2.825,0.0,0.0,1.9073486E-6,29.602789,330.75958,0.2874999
26,0,2,34.48462,30.915289,30.915289,40.0,3.4028235E38,3.4028235E38,1.3125,0.0,0.0,0.0,30.915289,311.72827,0.1875
27,0,2,148.92897,30.915289,30.915289,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.915289,311.72827,0.0
28,0,2,32.51522,28.247082,28.247082,40.0,3.4028235E38,3.4028235E38,0.0,2.668211,0.0,3.8146973E-6,30.915293,311.72827,0.0
29,0,2,33.727013,28.247082,28.247082,46.50231,454.23303,3.4028235E38,0.0,0.0,0.0,0.0,28.247082,350.4173,0.0
30,0,2,174.60477,20.0,21.502407,20.0,3.4028235E38,3.4028235E38,3.4833333,11.22961,0.0,1.5024109,31.22961,497.0406,1.3624995
31,0,2,69.88636,20.0,20.0,28.616667,211.87653,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,2,80.163345,20.0,20.251703,20.0,3.4028235E38,3.4028235E38,1.3833333,1.2994305,0.0,0.25170135,21.29943,261.15826,0.06250012
33,0,2,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,3,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,3,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,3,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,3,11.654058,20.354166,20.354166,28.158333,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,3,21.284496,22.195835,22.195835,22.604166,3.4028235E38,3.4028235E38,1.8416667,0.0,0.0,0.0,22.195835,248.16042,0.1833334
5,0,3,32.727272,29.59167,29.59167,40.0,3.4028235E38,3.4028235E38,7.3958335,0.0,0.0,0.0,29.59167,140.92085,0.14999962
6,0,3,5.624998,29.59167,29.59167,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.59167,330.92084,0.0
7,0,3,25.726988,28.64849,28.64849,40.0,3.4028235E38,3.4028235E38,0.0,0.94317734,0.0,0.0,29.59167,330.92084,0.0
8,0,3,8.01207,28.64849,28.64849,46.37711,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.64849,344.59692,0.0
9,0,3,100.42687,30.318384,30.318384,40.0,3.4028235E38,3.4028235E38,2.625,0.95510596,0.0,0.0,31.27349,487.29996,0.10000038
10,0,3,9.081121,30.318384,30.318384,43.939816,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.318384,320.38345,0.0
11,0,3,40.36444,32.50148,32.50148,40.0,3.4028235E38,3.4028235E38,2.9291666,0.74607074,0.0,0.0,33.24755,435.70523,1.0333338
12,0,3,9.819294,32.50148,32.50148,43.83387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.50148,288.7286,0.0
13,0,3,92.67032,25.632198,25.632198,40.0,3.4028235E38,3.4028235E38,2.9083333,9.777614,0.0,0.0,35.409813,400.77234,0.0
14,0,3,27.462727,25.632198,25.632198,38.254166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.632198,388.33313,0.0
15,0,3,20.807953,27.37803,27.37803,48.4875,3.4028235E38,3.4028235E38,1.7458333,0.0,0.0,0.0,27.37803,363.01855,0.25
16,0,3,34.76116,28.890532,28.890532,50.0,3.4028235E38,3.4028235E38,1.5125,0.0,0.0,0.0,28.890532,531.0873,0.19999981
17,0,3,13.25783,28.890532,28.890532,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.890532,531.0873,0.0
18,0,3,28.696611,27.335331,27.335331,40.0,3.4028235E38,3.4028235E38,0.0,1.5552009,0.0,0.0,28.890532,531.0873,0.0
19,0,3,30.980412,26.09693,26.09693,40.0,3.4028235E38,3.4028235E38,0.0,1.2384007,0.0,1.9073486E-6,27.335331,363.63766,0.0
20,0,3,27.623663,26.09693,26.09693,37.983334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.09693,381.59445,0.0
21,0,3,30.884249,28.113596,28.113596,40.0,3.4028235E38,3.4028235E38,2.0166667,0.0,0.0,1.9073486E-6,28.113596,352.35278,0.5666666
22,0,3,11.6493435,28.113596,28.113596,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.113596,352.35278,0.0
23,0,3,29.073652,26.77778,26.77778,40.0,3.4028235E38,3.4028235E38,0.0,1.3358158,0.0,0.0,28.113596,352.35278,0.0
24,0,3,23.358664,26.77778,26.77778,37.175,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.77778,371.7221,0.0
25,0,3,28.407528,29.602783,29.602783,38.6875,3.4028235E38,3.4028235E38,2.825,0.0,0.0,0.0,29.602783,330.75958,0.3833332
26,0,3,34.48462,30.915283,30.915283,40.0,3.4028235E38,3.4028235E38,1.3125,0.0,0.0,0.0,30.915283,311.72833,0.25
27,0,3,148.92897,30.915283,30.915283,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.915283,311.72833,0.0
28,0,3,32.515217,28.247076,28.247076,40.0,3.4028235E38,3.4028235E38,0.0,2.6682103,0.0,0.0,30.915287,311.72827,0.0
29,0,3,33.727013,28.247076,28.247076,46.50231,453.7322,3.4028235E38,0.0,0.0,0.0,0.0,28.247076,350.4173,0.0
30,0,3,175.10556,20.0,22.003212,20.0,3.4028235E38,3.4028235E38,3.4833333,11.229609,0.0,2.0032043,31.229609,497.0406,1.8166659
31,0,3,69.88636,20.0,20.0,28.616667,211.79262,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,3,80.247246,20.0,20.335604,20.0,3.4028235E38,3.4028235E38,1.3833333,1.2994305,0.0,0.3356018,21.29943,261.15826,0.08333349
33,0,3,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,4,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,4,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,4,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,4,11.654058,20.354166,20.354166,28.158333,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,4,21.284498,22.195833,22.195833,22.604166,3.4028235E38,3.4028235E38,1.8416667,0.0,0.0,1.9073486E-6,22.195833,248.1604,0.22916675
5,0,4,32.727272,29.591667,29.591667,40.0,3.4028235E38,3.4028235E38,7.3958335,0.0,0.0,0.0,29.591667,140.9208,0.18749952
6,0,4,5.625,29.591667,29.591667,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.591667,330.9208,0.0
7,0,4,25.72699,28.648489,28.648489,40.0,3.4028235E38,3.4028235E38,0.0,0.9431773,0.0,1.9073486E-6,29.591667,330.9208,0.0
8,0,4,8.012072,28.648489,28.648489,46.37711,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.648489,344.59686,0.0
9,0,4,100.42687,30.318382,30.318382,40.0,3.4028235E38,3.4028235E38,2.625,0.9551059,0.0,0.0,31.273489,487.29987,0.12500048
10,0,4,9.081123,30.318382,30.318382,43.939816,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.318382,320.38345,0.0
11,0,4,40.36444,32.501476,32.501476,40.0,3.4028235E38,3.4028235E38,2.9291666,0.7460707,0.0,0.0,33.247547,435.70514,1.2916672
12,0,4,9.819294,32.501476,32.501476,43.83387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.501476,288.72852,0.0
13,0,4,92.67032,25.632196,25.632196,40.0,3.4028235E38,3.4028235E38,2.9083333,9.777613,0.0,0.0,35.40981,400.77225,0.0
14,0,4,27.462729,25.632196,25.632196,38.254166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.632196,388.33313,0.0
15,0,4,20.807951,27.378029,27.378029,48.4875,3.4028235E38,3.4028235E38,1.7458333,0.0,0.0,0.0,27.378029,363.01855,0.31250012
16,0,4,34.76116,28.89053,28.89053,50.0,3.4028235E38,3.4028235E38,1.5125,0.0,0.0,0.0,28.89053,531.0873,0.24999976
17,0,4,13.257832,28.89053,28.89053,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.89053,531.0873,0.0
18,0,4,28.696613,27.33533,27.33533,40.0,3.4028235E38,3.4028235E38,0.0,1.5552008,0.0,1.9073486E-6,28.89053,531.0873,0.0
19,0,4,30.980412,26.09693,26.09693,40.0,3.4028235E38,3.4028235E38,0.0,1.2384006,0.0,1.9073486E-6,27.335331,363.6377,0.0
20,0,4,27.623663,26.09693,26.09693,37.983334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.09693,381.59454,0.0
21,0,4,30.884247,28.113598,28.113598,40.0,3.4028235E38,3.4028235E38,2.0166667,0.0,0.0,0.0,28.113598,352.35284,0.70833325
22,0,4,11.649342,28.113598,28.113598,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.113598,352.35284,0.0
23,0,4,29.07365,26.777782,26.777782,40.0,3.4028235E38,3.4028235E38,0.0,1.3358159,0.0,0.0,28.113598,352.35284,0.0
24,0,4,23.358662,26.777782,26.777782,37.175,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.777782,371.7222,0.0
25,0,4,28.407528,29.602783,29.602783,38.6875,3.4028235E38,3.4028235E38,2.825,0.0,0.0,0.0,29.602783,330.75967,0.4791665
26,0,4,34.48462,30.915283,30.915283,40.0,3.4028235E38,3.4028235E38,1.3125,0.0,0.0,0.0,30.915283,311.72842,0.3125
27,0,4,148.92897,30.915283,30.915283,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.915283,311.72842,0.0
28,0,4,32.515217,28.247072,28.247072,40.0,3.4028235E38,3.4028235E38,0.0,2.6682103,0.0,0.0,30.915283,311.72833,0.0
29,0,4,33.727013,28.247072,28.247072,46.50231,453.2314,3.4028235E38,0.0,0.0,0.0,0.0,28.247072,350.41742,0.0
30,0,4,175.60635,20.0,22.504002,20.0,3.4028235E38,3.4028235E38,3.4833333,11.229608,0.0,2.5039978,31.229607,497.0406,2.2708323
31,0,4,69.88636,20.0,20.0,28.616667,211.70871,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,4,80.33115,20.0,20.419504,20.0,3.4028235E38,3.4028235E38,1.3833333,1.2994305,0.0,0.41950226,21.29943,261.15826,0.104166865
33,0,4,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,5,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,5,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,5,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,5,11.654058,20.354166,20.354166,28.158333,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,5,21.284496,22.195835,22.195835,22.604166,3.4028235E38,3.4028235E38,1.8416667,0.0,0.0,0.0,22.195835,248.16042,0.2750001
5,0,5,32.727272,29.59167,29.59167,40.0,3.4028235E38,3.4028235E38,7.3958335,0.0,0.0,0.0,29.59167,140.92085,0.22499943
6,0,5,5.624998,29.59167,29.59167,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.59167,330.92084,0.0
7,0,5,25.726986,28.648493,28.648493,40.0,3.4028235E38,3.4028235E38,0.0,0.94317734,0.0,0.0,29.591671,330.92084,0.0
8,0,5,8.012072,28.648493,28.648493,46.37711,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.648493,344.59692,0.0
9,0,5,100.42687,30.318386,30.318386,40.0,3.4028235E38,3.4028235E38,2.625,0.955106,0.0,0.0,31.273493,487.29996,0.15000057
10,0,5,9.081123,30.318386,30.318386,43.939816,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.318386,320.38345,0.0
11,0,5,40.36445,32.50148,32.50148,40.0,3.4028235E38,3.4028235E38,2.9291666,0.74607074,0.0,3.8146973E-6,33.24755,435.70523,1.5500004
12,0,5,9.819294,32.50148,32.50148,43.83387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.50148,288.7286,0.0
13,0,5,92.67032,25.632198,25.632198,40.0,3.4028235E38,3.4028235E38,2.9083333,9.777614,0.0,0.0,35.409813,400.77234,0.0
14,0,5,27.462727,25.632198,25.632198,38.254166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.632198,388.33316,0.0
15,0,5,20.80795,27.37803,27.37803,48.4875,3.4028235E38,3.4028235E38,1.7458333,0.0,0.0,0.0,27.37803,363.0186,0.37500012
16,0,5,34.76116,28.890532,28.890532,50.0,3.4028235E38,3.4028235E38,1.5125,0.0,0.0,0.0,28.890532,531.0873,0.2999997
17,0,5,13.25783,28.890532,28.890532,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.890532,531.0873,0.0
18,0,5,28.69661,27.335333,27.335333,40.0,3.4028235E38,3.4028235E38,0.0,1.5552009,0.0,0.0,28.890533,531.0873,0.0
