Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ,ONRQ
17,0,0,13.2578335,28.919218,28.919218,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.919218,225.0,0.0
18,0,0,28.696611,27.362473,27.362473,40.0,3.4028235E38,3.4028235E38,0.0,1.5567452,0.0,0.0,28.919218,225.0,0.0
19,0,0,30.980408,26.122843,26.122843,40.0,3.4028235E38,3.4028235E38,0.0,1.2396305,0.0,0.0,27.362473,180.0,0.0
20,0,0,27.623663,26.122843,26.122843,37.995834,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.122843,180.0,0.0
21,0,0,30.884243,28.12701,28.12701,40.0,3.4028235E38,3.4028235E38,2.0041666,0.0,0.0,0.0,28.12701,180.0,0.1541667
22,0,0,11.649345,28.12701,28.12701,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.12701,180.0,0.0
23,0,0,29.073658,26.790558,26.790558,40.0,3.4028235E38,3.4028235E38,0.0,1.3364532,0.0,1.9073486E-6,28.12701,180.0,0.0
24,0,0,23.358665,26.790558,26.790558,37.379166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.790558,180.0,0.0
25,0,0,28.407528,29.411392,29.411392,38.670834,3.4028235E38,3.4028235E38,2.6208334,0.0,0.0,0.0,29.411392,180.0,0.29999995
26,0,0,34.48462,30.740559,30.740559,40.0,3.4028235E38,3.4028235E38,1.3291667,0.0,0.0,0.0,30.740559,180.0,0.04583335
27,0,0,148.92897,30.740559,30.740559,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.740559,180.0,0.0
28,0,0,32.515217,28.08743,28.08743,40.0,3.4028235E38,3.4028235E38,0.0,2.6531303,0.0,0.0,30.740559,180.0,0.0
29,0,0,33.727013,28.08743,28.08743,46.33148,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.08743,180.0,0.0
30,0,0,173.61038,20.0,20.508026,20.0,3.4028235E38,3.4028235E38,3.6541667,11.233569,0.0,0.5080261,31.23357,225.0,0.2833333
31,0,0,69.88636,20.0,20.0,28.679167,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,0,79.936844,20.0,20.0252,20.0,3.4028235E38,3.4028235E38,1.3208333,1.2956325,0.0,0.02519989,21.295633,135.0,0.08333337
33,0,0,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,1,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,1,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,1,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,1,11.654058,20.354166,20.354166,28.154167,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,1,21.284496,22.2,22.2,22.566666,3.4028235E38,3.4028235E38,1.8458333,0.0,0.0,0.0,22.2,248.1,0.08333349
5,0,1,32.727272,29.633335,29.633335,40.0,3.4028235E38,3.4028235E38,7.4333334,0.0,0.0,0.0,29.633335,140.3167,0.0
6,0,1,5.625,29.633335,29.633335,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.633335,330.3167,0.0
7,0,1,25.726988,28.688831,28.688831,40.0,3.4028235E38,3.4028235E38,0.0,0.94450533,0.0,0.0,29.633337,330.3167,0.0
8,0,1,8.0120735,28.688831,28.688831,46.393776,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,28.688831,344.01202,0.0
9,0,1,100.426865,30.341335,30.341335,40.0,3.4028235E38,3.4028235E38,2.6083333,0.95582896,0.0,0.0,31.297165,486.94974,0.08333349
10,0,1,9.081127,30.341335,30.341335,43.735645,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,30.341335,320.05072,0.0
11,0,1,40.36444,32.723503,32.723503,40.0,3.4028235E38,3.4028235E38,3.1333334,0.7511673,0.0,0.0,33.47467,432.19205,0.10833311
12,0,1,9.819294,32.723503,32.723503,43.88387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.723503,285.50934,0.0
13,0,1,92.67033,25.756721,25.756721,40.0,3.4028235E38,3.4028235E38,2.8583333,9.825114,0.0,0.0,35.581837,398.1042,0.099999905
14,0,1,27.462727,25.756721,25.756721,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.756721,386.5276,0.0
15,0,1,20.807953,27.415054,27.415054,48.495834,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.415054,362.48175,0.29999995
16,0,1,34.76116,28.919222,28.919222,50.0,3.4028235E38,3.4028235E38,1.5041667,0.0,0.0,0.0,28.919222,530.6713,0.116666555
17,0,1,13.2578335,28.919222,28.919222,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.919222,530.6713,0.0
18,0,1,28.696611,27.362476,27.362476,40.0,3.4028235E38,3.4028235E38,0.0,1.5567453,0.0,0.0,28.919222,530.6713,0.0
19,0,1,30.980408,26.122847,26.122847,40.0,3.4028235E38,3.4028235E38,0.0,1.2396306,0.0,0.0,27.362476,363.24414,0.0
20,0,1,27.623663,26.122847,26.122847,37.995834,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.122847,381.21878,0.0
21,0,1,30.88424,28.127014,28.127014,40.0,3.4028235E38,3.4028235E38,2.0041666,0.0,0.0,0.0,28.127014,352.15836,0.3083334
22,0,1,11.649345,28.127014,28.127014,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.127014,352.15836,0.0
23,0,1,29.073656,26.790564,26.790564,40.0,3.4028235E38,3.4028235E38,0.0,1.3364533,0.0,0.0,28.127016,352.15836,0.0
24,0,1,23.358667,26.790564,26.790564,37.379166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.790564,371.53693,0.0
25,0,1,28.407528,29.411396,29.411396,38.670834,3.4028235E38,3.4028235E38,2.6208334,0.0,0.0,0.0,29.411396,333.53482,0.5999999
26,0,1,34.48462,30.740562,30.740562,40.0,3.4028235E38,3.4028235E38,1.3291667,0.0,0.0,0.0,30.740562,314.2619,0.0916667
27,0,1,148.92896,30.740562,30.740562,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.740562,314.2619,0.0
28,0,1,32.515217,28.087431,28.087431,40.0,3.4028235E38,3.4028235E38,0.0,2.6531308,0.0,0.0,30.740562,314.2619,0.0
29,0,1,33.727013,28.087431,28.087431,46.33148,454.4904,3.4028235E38,0.0,0.0,0.0,0.0,28.087431,352.73227,0.0
30,0,1,174.11841,20.0,21.016056,20.0,3.4028235E38,3.4028235E38,3.6541667,11.233569,0.0,1.0160522,31.23357,496.9832,0.5666666
31,0,1,69.88636,20.0,20.0,28.679167,212.13512,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,1,79.96204,20.0,20.0504,20.0,3.4028235E38,3.4028235E38,1.3208333,1.2956325,0.0,0.05039978,21.295633,261.2133,0.16666675
33,0,1,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,2,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,2,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,2,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,2,11.654058,20.354166,20.354166,28.154167,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,2,21.284498,22.199999,22.199999,22.566666,3.4028235E38,3.4028235E38,1.8458333,0.0,0.0,1.9073486E-6,22.199999,248.09999,0.12500024
5,0,2,32.727272,29.633331,29.633331,40.0,3.4028235E38,3.4028235E38,7.4333334,0.0,0.0,0.0,29.633331,140.31665,0.0
6,0,2,5.625,29.633331,29.633331,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.633331,330.31665,0.0
7,0,2,25.72699,28.688826,28.688826,40.0,3.4028235E38,3.4028235E38,0.0,0.9445052,0.0,1.9073486E-6,29.633331,330.3166,0.0
8,0,2,8.01207,28.688828,28.688828,46.393776,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.688828,344.01196,0.0
9,0,2,100.426865,30.341331,30.341331,40.0,3.4028235E38,3.4028235E38,2.6083333,0.95582885,0.0,0.0,31.297161,486.94965,0.12500024
10,0,2,9.081125,30.341333,30.341333,43.735645,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.341333,320.05063,0.0
11,0,2,40.36444,32.7235,32.7235,40.0,3.4028235E38,3.4028235E38,3.1333334,0.7511672,0.0,0.0,33.474667,432.19193,0.16249967
12,0,2,9.819294,32.7235,32.7235,43.88387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.7235,285.50922,0.0
13,0,2,92.670334,25.75672,25.75672,40.0,3.4028235E38,3.4028235E38,2.8583333,9.825113,0.0,7.6293945E-6,35.581833,398.1041,0.14999986
14,0,2,27.462725,25.75672,25.75672,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.75672,386.52753,0.0
15,0,2,20.807955,27.415052,27.415052,48.495834,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,1.9073486E-6,27.415052,362.48172,0.4499998
16,0,2,34.76116,28.91922,28.91922,50.0,3.4028235E38,3.4028235E38,1.5041667,0.0,0.0,0.0,28.91922,530.67126,0.17499983
17,0,2,13.257835,28.91922,28.91922,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,9.536743E-7,28.91922,530.67126,0.0
18,0,2,28.69661,27.362474,27.362474,40.0,3.4028235E38,3.4028235E38,0.0,1.5567452,0.0,0.0,28.91922,530.67126,0.0
19,0,2,30.980406,26.122845,26.122845,40.0,3.4028235E38,3.4028235E38,0.0,1.2396305,0.0,0.0,27.362474,363.24408,0.0
20,0,2,27.623661,26.122845,26.122845,37.995834,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.122845,381.21872,0.0
21,0,2,30.88424,28.12701,28.12701,40.0,3.4028235E38,3.4028235E38,2.0041666,0.0,0.0,0.0,28.12701,352.1583,0.4625001
22,0,2,11.649345,28.12701,28.12701,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.12701,352.1583,0.0
23,0,2,29.073658,26.790558,26.790558,40.0,3.4028235E38,3.4028235E38,0.0,1.3364532,0.0,1.9073486E-6,28.12701,352.15826,0.0
24,0,2,23.358665,26.790558,26.790558,37.379166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.790558,371.5368,0.0
25,0,2,28.407528,29.411392,29.411392,38.670834,3.4028235E38,3.4028235E38,2.6208334,0.0,0.0,0.0,29.411392,333.53476,0.89999986
26,0,2,34.48462,30.740559,30.740559,40.0,3.4028235E38,3.4028235E38,1.3291667,0.0,0.0,0.0,30.740559,314.26187,0.13750005
27,0,2,148.92896,30.740559,30.740559,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.740559,314.26187,0.0
28,0,2,32.515217,28.08743,28.08743,40.0,3.4028235E38,3.4028235E38,0.0,2.6531303,0.0,0.0,30.740559,314.26187,0.0
29,0,2,33.727013,28.08743,28.08743,46.33148,453.98236,3.4028235E38,0.0,0.0,0.0,0.0,28.08743,352.73224,0.0
30,0,2,174.62643,20.0,21.524078,20.0,3.4028235E38,3.4028235E38,3.6541667,11.233569,0.0,1.5240784,31.23357,496.9832,0.8499999
31,0,2,69.88636,20.0,20.0,28.679167,212.10992,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,2,79.98724,20.0,20.0756,20.0,3.4028235E38,3.4028235E38,1.3208333,1.2956325,0.0,0.07559967,21.295633,261.2133,0.25000012
33,0,2,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,3,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,3,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,3,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,3,11.654058,20.354166,20.354166,28.154167,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,3,21.284496,22.2,22.2,22.566666,3.4028235E38,3.4028235E38,1.8458333,0.0,0.0,0.0,22.2,248.1,0.16666698
5,0,3,32.727272,29.633335,29.633335,40.0,3.4028235E38,3.4028235E38,7.4333334,0.0,0.0,0.0,29.633335,140.3167,0.0
6,0,3,5.625,29.633335,29.633335,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.633335,330.3167,0.0
7,0,3,25.726988,28.688831,28.688831,40.0,3.4028235E38,3.4028235E38,0.0,0.94450533,0.0,0.0,29.633337,330.3167,0.0
8,0,3,8.01207,28.688831,28.688831,46.393776,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.688831,344.01202,0.0
9,0,3,100.426865,30.341335,30.341335,40.0,3.4028235E38,3.4028235E38,2.6083333,0.95582896,0.0,0.0,31.297165,486.9497,0.16666698
10,0,3,9.081127,30.341335,30.341335,43.735645,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,30.341335,320.0507,0.0
11,0,3,40.36444,32.723503,32.723503,40.0,3.4028235E38,3.4028235E38,3.1333334,0.7511673,0.0,0.0,33.47467,432.19202,0.21666622
12,0,3,9.819294,32.723503,32.723503,43.88387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.723503,285.50928,0.0
13,0,3,92.67033,25.75673,25.75673,40.0,3.4028235E38,3.4028235E38,2.8583333,9.825114,0.0,0.0,35.581844,398.10413,0.19999981
14,0,3,27.462723,25.75673,25.75673,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.75673,386.52756,0.0
15,0,3,20.807951,27.415064,27.415064,48.495834,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.415064,362.48175,0.5999999
16,0,3,34.76116,28.919231,28.919231,50.0,3.4028235E38,3.4028235E38,1.5041667,0.0,0.0,0.0,28.919231,530.67126,0.23333311
17,0,3,13.257835,28.919231,28.919231,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,9.536743E-7,28.919231,530.67126,0.0
18,0,3,28.69661,27.362486,27.362486,40.0,3.4028235E38,3.4028235E38,0.0,1.5567459,0.0,0.0,28.919231,530.67126,0.0
19,0,3,30.980406,26.122854,26.122854,40.0,3.4028235E38,3.4028235E38,0.0,1.239631,0.0,0.0,27.362486,363.2441,0.0
20,0,3,27.62366,26.122854,26.122854,37.995834,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.122854,381.21875,0.0
21,0,3,30.88424,28.127022,28.127022,40.0,3.4028235E38,3.4028235E38,2.0041666,0.0,0.0,0.0,28.127022,352.15836,0.6166668
22,0,3,11.649345,28.127022,28.127022,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.127022,352.15836,0.0
23,0,3,29.073656,26.79057,26.79057,40.0,3.4028235E38,3.4028235E38,0.0,1.3364538,0.0,0.0,28.127024,352.15836,0.0
24,0,3,23.358665,26.79057,26.79057,37.379166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.79057,371.53693,0.0
25,0,3,28.407528,29.411404,29.411404,38.670834,3.4028235E38,3.4028235E38,2.6208334,0.0,0.0,0.0,29.411404,333.53482,1.1999998
26,0,3,34.48462,30.74057,30.74057,40.0,3.4028235E38,3.4028235E38,1.3291667,0.0,0.0,0.0,30.74057,314.2619,0.1833334
27,0,3,148.92896,30.74057,30.74057,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.74057,314.2619,0.0
28,0,3,32.515217,28.087439,28.087439,40.0,3.4028235E38,3.4028235E38,0.0,2.6531312,0.0,0.0,30.74057,314.2619,0.0
29,0,3,33.727013,28.087439,28.087439,46.33148,453.47433,3.4028235E38,0.0,0.0,0.0,0.0,28.087439,352.73227,0.0
30,0,3,175.13446,20.0,22.032112,20.0,3.4028235E38,3.4028235E38,3.6541667,11.233572,0.0,2.0321045,31.233572,496.9832,1.1333332
31,0,3,69.88636,20.0,20.0,28.679167,212.08472,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,3,80.01244,20.0,20.1008,20.0,3.4028235E38,3.4028235E38,1.3208333,1.2956325,0.0,0.10079956,21.295633,261.2133,0.3333335
33,0,3,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,4,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,4,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,4,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,4,11.654058,20.354166,20.354166,28.154167,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,4,21.284498,22.199999,22.199999,22.566666,3.4028235E38,3.4028235E38,1.8458333,0.0,0.0,1.9073486E-6,22.199999,248.09999,0.20833373
5,0,4,32.727272,29.633331,29.633331,40.0,3.4028235E38,3.4028235E38,7.4333334,0.0,0.0,0.0,29.633331,140.31665,0.0
6,0,4,5.625,29.633331,29.633331,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.633331,330.31665,0.0
7,0,4,25.72699,28.688826,28.688826,40.0,3.4028235E38,3.4028235E38,0.0,0.9445052,0.0,1.9073486E-6,29.633331,330.3166,0.0
8,0,4,8.012072,28.688826,28.688826,46.393776,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.688826,344.01196,0.0
9,0,4,100.426865,30.34133,30.34133,40.0,3.4028235E38,3.4028235E38,2.6083333,0.9558288,0.0,0.0,31.29716,486.94965,0.20833373
10,0,4,9.081123,30.341331,30.341331,43.735645,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.341331,320.05063,0.0
11,0,4,40.36444,32.7235,32.7235,40.0,3.4028235E38,3.4028235E38,3.1333334,0.7511672,0.0,0.0,33.474667,432.19193,0.27083278
12,0,4,9.819294,32.7235,32.7235,43.88387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.7235,285.50922,0.0
13,0,4,92.670334,25.75672,25.75672,40.0,3.4028235E38,3.4028235E38,2.8583333,9.825113,0.0,7.6293945E-6,35.581833,398.10397,0.24999976
14,0,4,27.462725,25.75672,25.75672,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.75672,386.5274,0.0
15,0,4,20.807951,27.415052,27.415052,48.495834,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.415052,362.48157,0.75
16,0,4,34.76116,28.91922,28.91922,50.0,3.4028235E38,3.4028235E38,1.5041667,0.0,0.0,0.0,28.91922,530.67114,0.2916664
17,0,4,13.257835,28.91922,28.91922,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,9.536743E-7,28.91922,530.67114,0.0
18,0,4,28.69661,27.362474,27.362474,40.0,3.4028235E38,3.4028235E38,0.0,1.5567452,0.0,0.0,28.91922,530.67114,0.0
19,0,4,30.980406,26.122845,26.122845,40.0,3.4028235E38,3.4028235E38,0.0,1.2396305,0.0,0.0,27.362474,363.24396,0.0
20,0,4,27.623661,26.122845,26.122845,37.995834,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.122845,381.2186,0.0
21,0,4,30.88424,28.12701,28.12701,40.0,3.4028235E38,3.4028235E38,2.0041666,0.0,0.0,0.0,28.12701,352.15817,0.7708335
22,0,4,11.649345,28.12701,28.12701,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.12701,352.15817,0.0
23,0,4,29.073658,26.790558,26.790558,40.0,3.4028235E38,3.4028235E38,0.0,1.3364532,0.0,1.9073486E-6,28.12701,352.15814,0.0
24,0,4,23.358665,26.790558,26.790558,37.379166,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.790558,371.53674,0.0
25,0,4,28.407528,29.411392,29.411392,38.670834,3.4028235E38,3.4028235E38,2.6208334,0.0,0.0,0.0,29.411392,333.53467,1.5
26,0,4,34.48462,30.740559,30.740559,40.0,3.4028235E38,3.4028235E38,1.3291667,0.0,0.0,0.0,30.740559,314.26172,0.22916675
27,0,4,148.92896,30.740559,30.740559,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.740559,314.26172,0.0
28,0,4,32.515217,28.08743,28.08743,40.0,3.4028235E38,3.4028235E38,0.0,2.6531303,0.0,0.0,30.740559,314.26172,0.0
29,0,4,33.727013,28.08743,28.08743,46.33148,452.9662,3.4028235E38,0.0,0.0,0.0,0.0,28.08743,352.73212,0.0
30,0,4,175.64249,20.0,22.54013,20.0,3.4028235E38,3.4028235E38,3.6541667,11.233569,0.0,2.5401306,31.23357,496.9831,1.4166665
31,0,4,69.88636,20.0,20.0,28.679167,212.05951,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,4,80.03764,20.0,20.126,20.0,3.4028235E38,3.4028235E38,1.3208333,1.2956325,0.0,0.12599945,21.295633,261.2133,0.41666687
33,0,4,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,5,61.760666,22.4,22.4,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.4,245.19998,0.0
1,0,5,23.402258,22.058332,22.058332,30.0,3.4028235E38,3.4028235E38,0.0,0.34166664,0.0,0.0,22.4,245.19998,0.0
2,0,5,23.27249,20.354166,20.354166,30.0,3.4028235E38,3.4028235E38,0.0,1.7041667,0.0,0.0,22.058332,250.15417,0.0
3,0,5,11.654058,20.354166,20.354166,28.154167,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.354166,274.86462,0.0
4,0,5,21.284496,22.2,22.2,22.566666,3.4028235E38,3.4028235E38,1.8458333,0.0,0.0,0.0,22.2,248.1,0.25000048
5,0,5,32.727272,29.633335,29.633335,40.0,3.4028235E38,3.4028235E38,7.4333334,0.0,0.0,0.0,29.633335,140.3167,0.0
6,0,5,5.625,29.633335,29.633335,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.633335,330.3167,0.0
7,0,5,25.726988,28.688831,28.688831,40.0,3.4028235E38,3.4028235E38,0.0,0.94450533,0.0,0.0,29.633337,330.3167,0.0
8,0,5,8.0120735,28.688831,28.688831,46.393776,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,28.688831,344.01202,0.0
9,0,5,100.426865,30.341335,30.341335,40.0,3.4028235E38,3.4028235E38,2.6083333,0.95582896,0.0,0.0,31.297165,486.94974,0.25000048
10,0,5,9.081123,30.341335,30.341335,43.735645,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.341335,320.0507,0.0
11,0,5,40.36444,32.723503,32.723503,40.0,3.4028235E38,3.4028235E38,3.1333334,0.7511673,0.0,0.0,33.47467,432.19202,0.32499933
12,0,5,9.819294,32.723503,32.723503,43.88387,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.723503,285.50928,0.0
13,0,5,92.67033,25.75673,25.75673,40.0,3.4028235E38,3.4028235E38,2.8583333,9.825114,0.0,0.0,35.581844,398.10413,0.2999997
14,0,5,27.462723,25.75673,25.75673,38.341667,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.75673,386.52756,0.0
15,0,5,20.807953,27.415062,27.415062,48.495834,3.4028235E38,3.4028235E38,1.6583333,0.0,0.0,0.0,27.415062,362.48175,0.9000001
16,0,5,34.76116,28.91923,28.91923,50.0,3.4028235E38,3.4028235E38,1.5041667,0.0,0.0,0.0,28.91923,530.67126,0.34999967
17,0,5,13.257832,28.919231,28.919231,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.919231,530.67126,0.0
18,0,5,28.69661,27.362486,27.362486,40.0,3.4028235E38,3.4028235E38,0.0,1.5567459,0.0,0.0,28.919231,530.67126,0.0
