Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ,ONRQ
10,0,1,9.218498,30.541302,30.541302,44.029346,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.541302,317.15118,0.0
11,0,1,41.112415,32.666294,32.666294,40.0,3.4028235E38,3.4028235E38,2.8625,0.7375077,0.0,3.8146973E-6,33.4038,433.5402,0.6500001
12,0,1,9.97213,32.666294,32.666294,43.991295,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.666294,286.33878,0.0
13,0,1,94.279976,25.848719,25.848719,40.0,3.4028235E38,3.4028235E38,2.8375,9.655077,0.0,0.0,35.503796,400.33292,0.14166641
14,0,1,27.874128,25.848719,25.848719,38.583332,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,25.848719,385.1936,0.0
15,0,1,21.07646,27.265385,27.265385,48.679165,3.4028235E38,3.4028235E38,1.4166666,0.0,0.0,1.9073486E-6,27.265385,364.65195,0.7833332
16,0,1,35.186073,28.586218,28.586218,50.0,3.4028235E38,3.4028235E38,1.3208333,0.0,0.0,0.0,28.586218,535.4998,0.48333335
17,0,1,13.419893,28.586218,28.586218,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.586218,535.4998,0.0
18,0,1,29.047396,27.075792,27.075792,40.0,3.4028235E38,3.4028235E38,0.0,1.5104264,0.0,1.9073486E-6,28.586218,535.4998,0.0
19,0,1,31.3607,25.873045,25.873045,40.0,3.4028235E38,3.4028235E38,0.0,1.202747,0.0,0.0,27.075792,367.40106,0.0
20,0,1,28.036661,25.873045,25.873045,37.95,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,25.873045,384.84088,0.0
21,0,1,31.273584,27.923044,27.923044,40.0,3.4028235E38,3.4028235E38,2.05,0.0,0.0,0.0,27.923044,355.1159,0.2166667
22,0,1,11.823645,27.923044,27.923044,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,27.923044,355.1159,0.0
23,0,1,29.419346,26.621328,26.621328,40.0,3.4028235E38,3.4028235E38,0.0,1.3017178,0.0,0.0,27.923046,355.1159,0.0
24,0,1,23.707447,26.62133,26.62133,37.183334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.62133,373.99078,0.0
25,0,1,28.753681,29.437996,29.437996,38.7375,3.4028235E38,3.4028235E38,2.8166666,0.0,0.0,0.0,29.437996,333.1491,0.20833349
26,0,1,34.88746,30.700497,30.700497,40.0,3.4028235E38,3.4028235E38,1.2625,0.0,0.0,0.0,30.700497,314.84286,0.2249999
27,0,1,151.20676,30.700497,30.700497,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.700497,314.84286,0.0
28,0,1,32.865215,28.096258,28.096258,40.0,3.4028235E38,3.4028235E38,0.0,2.604238,0.0,0.0,30.700497,314.84286,0.0
29,0,1,34.23207,28.096262,28.096262,46.129166,488.49734,3.4028235E38,0.0,0.0,0.0,3.8146973E-6,28.096262,352.6043,0.0
30,0,1,142.1539,20.0,21.681248,20.0,3.4028235E38,3.4028235E38,3.8708334,11.12647,0.0,1.6812592,31.126469,498.66623,0.1333332
31,0,1,69.88636,20.0,20.0,28.708334,212.62027,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,1,79.96885,20.0,20.057203,20.0,3.4028235E38,3.4028235E38,1.2916666,1.2630649,0.0,0.0572052,21.263065,261.68555,0.22500014
33,0,1,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,2,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,2,23.992718,22.608334,22.608334,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,1.9073486E-6,22.95,237.22495,0.0
2,0,2,23.86493,20.904167,20.904167,30.0,3.4028235E38,3.4028235E38,0.0,1.7041668,0.0,0.0,22.608334,242.1791,0.0
3,0,2,12.0504,20.904167,20.904167,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.904167,266.88953,0.0
4,0,2,21.88541,22.791668,22.791668,22.795834,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,0.0,22.791668,239.52075,0.0
5,0,2,32.727272,29.995834,29.995834,40.0,3.4028235E38,3.4028235E38,7.204167,0.0,0.0,0.0,29.995834,135.06033,0.6874995
6,0,2,5.625,29.995834,29.995834,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.995834,325.06036,0.0
7,0,2,26.023155,29.057173,29.057173,40.0,3.4028235E38,3.4028235E38,0.0,0.938662,0.0,0.0,29.995834,325.06036,0.0
8,0,2,8.132013,29.057173,29.057173,46.60207,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.057173,338.67096,0.0
9,0,2,102.40819,30.541298,30.541298,40.0,3.4028235E38,3.4028235E38,2.4291666,0.94504213,0.0,0.0,31.48634,484.42737,0.6625006
10,0,2,9.218498,30.541298,30.541298,44.029346,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.541298,317.15112,0.0
11,0,2,41.112415,32.666294,32.666294,40.0,3.4028235E38,3.4028235E38,2.8625,0.73750764,0.0,3.8146973E-6,33.4038,433.5401,0.97500014
12,0,2,9.97213,32.666294,32.666294,43.991295,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.666294,286.3387,0.0
13,0,2,94.279976,25.848719,25.848719,40.0,3.4028235E38,3.4028235E38,2.8375,9.655077,0.0,0.0,35.503796,400.33282,0.21249962
14,0,2,27.874126,25.84872,25.84872,38.583332,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.84872,385.19357,0.0
15,0,2,21.076456,27.265388,27.265388,48.679165,3.4028235E38,3.4028235E38,1.4166666,0.0,0.0,0.0,27.265388,364.65192,1.1749998
16,0,2,35.186073,28.586222,28.586222,50.0,3.4028235E38,3.4028235E38,1.3208333,0.0,0.0,0.0,28.586222,535.4998,0.725
17,0,2,13.419893,28.586222,28.586222,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.586222,535.4998,0.0
18,0,2,29.047394,27.075796,27.075796,40.0,3.4028235E38,3.4028235E38,0.0,1.5104266,0.0,0.0,28.586224,535.4998,0.0
19,0,2,31.3607,25.873049,25.873049,40.0,3.4028235E38,3.4028235E38,0.0,1.2027471,0.0,0.0,27.075796,367.401,0.0
20,0,2,28.03666,25.87305,25.87305,37.95,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.87305,384.84085,0.0
21,0,2,31.273586,27.92305,27.92305,40.0,3.4028235E38,3.4028235E38,2.05,0.0,0.0,0.0,27.92305,355.11588,0.32500005
22,0,2,11.823647,27.92305,27.92305,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,27.92305,355.11588,0.0
23,0,2,29.419346,26.621332,26.621332,40.0,3.4028235E38,3.4028235E38,0.0,1.301718,0.0,0.0,27.92305,355.1158,0.0
24,0,2,23.707449,26.621332,26.621332,37.183334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,26.621332,373.99072,0.0
25,0,2,28.753681,29.438,29.438,38.7375,3.4028235E38,3.4028235E38,2.8166666,0.0,0.0,0.0,29.438,333.14908,0.31250024
26,0,2,34.887455,30.7005,30.7005,40.0,3.4028235E38,3.4028235E38,1.2625,0.0,0.0,0.0,30.7005,314.84283,0.33749986
27,0,2,151.20676,30.7005,30.7005,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.7005,314.84283,0.0
28,0,2,32.865215,28.096262,28.096262,40.0,3.4028235E38,3.4028235E38,0.0,2.6042385,0.0,0.0,30.7005,314.84283,0.0
29,0,2,34.232063,28.096266,28.096266,46.129166,487.6567,3.4028235E38,0.0,0.0,0.0,0.0,28.096266,352.6042,0.0
30,0,2,142.99454,20.0,22.521887,20.0,3.4028235E38,3.4028235E38,3.8708334,11.126471,0.0,2.5218964,31.12647,498.66623,0.19999981
31,0,2,69.88636,20.0,20.0,28.708334,212.59167,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,2,79.99745,20.0,20.085806,20.0,3.4028235E38,3.4028235E38,1.2916666,1.2630649,0.0,0.0858078,21.263065,261.68555,0.3375002
33,0,2,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,3,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,3,23.992716,22.608335,22.608335,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,0.0,22.950003,237.22499,0.0
2,0,3,23.864931,20.90417,20.90417,30.0,3.4028235E38,3.4028235E38,0.0,1.7041669,0.0,0.0,22.608335,242.17918,0.0
3,0,3,12.050398,20.90417,20.90417,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.90417,266.88956,0.0
4,0,3,21.885412,22.79167,22.79167,22.795834,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,1.9073486E-6,22.79167,239.52084,0.0
5,0,3,32.727272,29.995836,29.995836,40.0,3.4028235E38,3.4028235E38,7.204167,0.0,0.0,0.0,29.995836,135.06038,0.91666555
6,0,3,5.624998,29.995836,29.995836,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.995836,325.0604,0.0
7,0,3,26.023153,29.057175,29.057175,40.0,3.4028235E38,3.4028235E38,0.0,0.93866205,0.0,0.0,29.995836,325.0604,0.0
8,0,3,8.132011,29.057175,29.057175,46.60207,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.057175,338.671,0.0
9,0,3,102.40819,30.5413,30.5413,40.0,3.4028235E38,3.4028235E38,2.4291666,0.9450422,0.0,0.0,31.486341,484.4275,0.88333416
10,0,3,9.218496,30.5413,30.5413,44.029346,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.5413,317.15118,0.0
11,0,3,41.11241,32.666298,32.666298,40.0,3.4028235E38,3.4028235E38,2.8625,0.7375077,0.0,0.0,33.403805,433.5401,1.3000004
12,0,3,9.97213,32.666298,32.666298,43.991295,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.666298,286.3387,0.0
13,0,3,94.279976,25.84872,25.84872,40.0,3.4028235E38,3.4028235E38,2.8375,9.655078,0.0,0.0,35.5038,400.33282,0.28333282
14,0,3,27.874126,25.84872,25.84872,38.583332,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.84872,385.19354,0.0
15,0,3,21.076458,27.265387,27.265387,48.679165,3.4028235E38,3.4028235E38,1.4166666,0.0,0.0,0.0,27.265387,364.65186,1.5666665
16,0,3,35.186073,28.58622,28.58622,50.0,3.4028235E38,3.4028235E38,1.3208333,0.0,0.0,0.0,28.58622,535.4998,0.9666666
17,0,3,13.419891,28.58622,28.58622,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.58622,535.4998,0.0
18,0,3,29.047394,27.075794,27.075794,40.0,3.4028235E38,3.4028235E38,0.0,1.5104264,0.0,0.0,28.58622,535.49976,0.0
19,0,3,31.360699,25.873047,25.873047,40.0,3.4028235E38,3.4028235E38,0.0,1.202747,0.0,0.0,27.075794,367.40094,0.0
20,0,3,28.03666,25.873047,25.873047,37.95,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.873047,384.84076,0.0
21,0,3,31.273586,27.923046,27.923046,40.0,3.4028235E38,3.4028235E38,2.05,0.0,0.0,0.0,27.923046,355.11578,0.4333334
22,0,3,11.823647,27.923046,27.923046,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,27.923046,355.11578,0.0
23,0,3,29.419346,26.621328,26.621328,40.0,3.4028235E38,3.4028235E38,0.0,1.3017179,0.0,0.0,27.923046,355.11578,0.0
24,0,3,23.707447,26.62133,26.62133,37.183334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.62133,373.99066,0.0
25,0,3,28.753681,29.437996,29.437996,38.7375,3.4028235E38,3.4028235E38,2.8166666,0.0,0.0,0.0,29.437996,333.14902,0.41666698
26,0,3,34.88746,30.700497,30.700497,40.0,3.4028235E38,3.4028235E38,1.2625,0.0,0.0,0.0,30.700497,314.8427,0.4499998
27,0,3,151.20676,30.700497,30.700497,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.700497,314.8427,0.0
28,0,3,32.865215,28.096258,28.096258,40.0,3.4028235E38,3.4028235E38,0.0,2.604238,0.0,0.0,30.700497,314.8427,0.0
29,0,3,34.232063,28.096258,28.096258,46.129166,486.816,3.4028235E38,0.0,0.0,0.0,0.0,28.096258,352.60416,0.0
30,0,3,143.83516,20.0,23.362518,20.0,3.4028235E38,3.4028235E38,3.8708334,11.126468,0.0,3.3625183,31.126469,498.66614,0.2666664
31,0,3,69.88636,20.0,20.0,28.708334,212.56306,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,3,80.026054,20.0,20.114408,20.0,3.4028235E38,3.4028235E38,1.2916666,1.2630649,0.0,0.1144104,21.263065,261.68555,0.4500003
33,0,3,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,4,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,4,23.992718,22.608334,22.608334,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,1.9073486E-6,22.95,237.22495,0.0
2,0,4,23.864933,20.904167,20.904167,30.0,3.4028235E38,3.4028235E38,0.0,1.7041668,0.0,1.9073486E-6,22.608334,242.17911,0.0
3,0,4,12.0504,20.904167,20.904167,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.904167,266.88953,0.0
4,0,4,21.885412,22.79167,22.79167,22.795834,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,1.9073486E-6,22.79167,239.52077,0.0
5,0,4,32.727272,29.995836,29.995836,40.0,3.4028235E38,3.4028235E38,7.204167,0.0,0.0,0.0,29.995836,135.06033,1.1458316
6,0,4,5.624998,29.995836,29.995836,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.995836,325.06036,0.0
7,0,4,26.023153,29.057175,29.057175,40.0,3.4028235E38,3.4028235E38,0.0,0.93866205,0.0,0.0,29.995836,325.06036,0.0
8,0,4,8.132011,29.057175,29.057175,46.60207,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.057175,338.67096,0.0
9,0,4,102.40819,30.5413,30.5413,40.0,3.4028235E38,3.4028235E38,2.4291666,0.9450422,0.0,0.0,31.486341,484.42746,1.1041677
10,0,4,9.218496,30.5413,30.5413,44.029346,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.5413,317.15118,0.0
11,0,4,41.112408,32.666294,32.666294,40.0,3.4028235E38,3.4028235E38,2.8625,0.7375077,0.0,0.0,33.4038,433.54007,1.6250002
12,0,4,9.97213,32.666294,32.666294,43.991295,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.666294,286.33868,0.0
13,0,4,94.279976,25.848719,25.848719,40.0,3.4028235E38,3.4028235E38,2.8375,9.655077,0.0,0.0,35.503796,400.3328,0.35416603
14,0,4,27.874128,25.848719,25.848719,38.583332,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,25.848719,385.19354,0.0
15,0,4,21.07646,27.265385,27.265385,48.679165,3.4028235E38,3.4028235E38,1.4166666,0.0,0.0,1.9073486E-6,27.265385,364.65192,1.9583331
16,0,4,35.186073,28.586218,28.586218,50.0,3.4028235E38,3.4028235E38,1.3208333,0.0,0.0,0.0,28.586218,535.4998,1.2083334
17,0,4,13.419893,28.586218,28.586218,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.586218,535.4998,0.0
18,0,4,29.047396,27.075792,27.075792,40.0,3.4028235E38,3.4028235E38,0.0,1.5104264,0.0,1.9073486E-6,28.586218,535.4998,0.0
19,0,4,31.3607,25.873045,25.873045,40.0,3.4028235E38,3.4028235E38,0.0,1.202747,0.0,0.0,27.075792,367.40097,0.0
20,0,4,28.036661,25.873045,25.873045,37.95,3.4028235E38,3.4028235E38,0.0,0.0,0.0,1.9073486E-6,25.873045,384.84082,0.0
21,0,4,31.273584,27.923044,27.923044,40.0,3.4028235E38,3.4028235E38,2.05,0.0,0.0,0.0,27.923044,355.1158,0.54166675
22,0,4,11.823645,27.923044,27.923044,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,27.923044,355.1158,0.0
23,0,4,29.419348,26.621326,26.621326,40.0,3.4028235E38,3.4028235E38,0.0,1.3017178,0.0,0.0,27.923044,355.1158,0.0
24,0,4,23.707447,26.621326,26.621326,37.183334,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,26.621326,373.99072,0.0
25,0,4,28.753681,29.437992,29.437992,38.7375,3.4028235E38,3.4028235E38,2.8166666,0.0,0.0,0.0,29.437992,333.14908,0.52083373
26,0,4,34.887463,30.700493,30.700493,40.0,3.4028235E38,3.4028235E38,1.2625,0.0,0.0,0.0,30.700493,314.84283,0.56249976
27,0,4,151.20676,30.700493,30.700493,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.700493,314.84283,0.0
28,0,4,32.865215,28.096254,28.096254,40.0,3.4028235E38,3.4028235E38,0.0,2.6042378,0.0,0.0,30.700493,314.84283,0.0
29,0,4,34.232063,28.096254,28.096254,46.129166,485.97546,3.4028235E38,0.0,0.0,0.0,0.0,28.096254,352.60425,0.0
30,0,4,144.67578,20.0,24.203138,20.0,3.4028235E38,3.4028235E38,3.8708334,11.126467,0.0,4.2031403,31.126467,498.66623,0.33333302
31,0,4,69.88636,20.0,20.0,28.708334,212.53445,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
32,0,4,80.05466,20.0,20.143011,20.0,3.4028235E38,3.4028235E38,1.2916666,1.2630649,0.0,0.143013,21.263065,261.68555,0.56250036
33,0,4,9.119318,20.0,20.0,3.4028235E38,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.0,90.0,0.0
0,0,5,63.88294,22.95,22.95,30.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,22.95,237.22499,0.0
1,0,5,23.992716,22.608335,22.608335,30.0,3.4028235E38,3.4028235E38,0.0,0.34166667,0.0,0.0,22.950003,237.22499,0.0
2,0,5,23.86493,20.904171,20.904171,30.0,3.4028235E38,3.4028235E38,0.0,1.7041669,0.0,0.0,22.608337,242.17918,0.0
3,0,5,12.0504,20.904171,20.904171,28.1125,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,20.904171,266.88956,0.0
4,0,5,21.885408,22.791674,22.791674,22.795834,3.4028235E38,3.4028235E38,1.8875,0.0,0.0,0.0,22.791674,239.52077,0.0
5,0,5,32.727272,29.99584,29.99584,40.0,3.4028235E38,3.4028235E38,7.204167,0.0,0.0,0.0,29.99584,135.06033,1.3749976
6,0,5,5.624998,29.99584,29.99584,40.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.99584,325.06036,0.0
7,0,5,26.023153,29.057178,29.057178,40.0,3.4028235E38,3.4028235E38,0.0,0.93866223,0.0,0.0,29.99584,325.06036,0.0
8,0,5,8.132011,29.057178,29.057178,46.60207,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,29.057178,338.67096,0.0
9,0,5,102.40819,30.541304,30.541304,40.0,3.4028235E38,3.4028235E38,2.4291666,0.9450423,0.0,0.0,31.486345,484.42746,1.3250012
10,0,5,9.218496,30.541304,30.541304,44.029346,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,30.541304,317.15118,0.0
11,0,5,41.112404,32.666298,32.666298,40.0,3.4028235E38,3.4028235E38,2.8625,0.7375078,0.0,0.0,33.403805,433.5401,1.95
12,0,5,9.97213,32.666298,32.666298,43.991295,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,32.666298,286.3387,0.0
13,0,5,94.279976,25.84872,25.84872,40.0,3.4028235E38,3.4028235E38,2.8375,9.655078,0.0,0.0,35.5038,400.33282,0.42499924
14,0,5,27.874125,25.848722,25.848722,38.583332,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,25.848722,385.19357,0.0
15,0,5,21.076458,27.26539,27.26539,48.679165,3.4028235E38,3.4028235E38,1.4166666,0.0,0.0,0.0,27.26539,364.65192,2.35
16,0,5,35.186073,28.586224,28.586224,50.0,3.4028235E38,3.4028235E38,1.3208333,0.0,0.0,0.0,28.586224,535.4998,1.4500002
17,0,5,13.419895,28.586224,28.586224,50.0,3.4028235E38,3.4028235E38,0.0,0.0,0.0,0.0,28.586224,535.4998,0.0
18,0,5,29.047396,27.075798,27.075798,40.0,3.4028235E38,3.4028235E38,0.0,1.5104268,0.0,1.9073486E-6,28.586226,535.4998,0.0
