Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
2,0,9,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,9,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,9,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,10,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,10,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,10,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,10,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,10,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,11,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,11,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,11,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,11,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,11,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,12,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,12,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,12,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,12,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,12,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,13,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,13,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,13,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
