Segment, Period, Step, NV, MF, MI, MO1, MO2, MO3, ONRF, OFRF, DEF, UV, SF, KQ, ASF
20, 0, 19, 26.206356742424077, 23.38749860000046, 23.387498600000292, 23.38749860000046, 45.24795448275865, 40.0, 0.691668200000624, 0.0, 0.0, 0.0, 23.38749860000046, 571.3791845983267, 46.335622068965556
21, 0, 19, 29.518369318181698, 24.079166800001083, 24.07916680000096, 24.079166800001083, 45.70521931034485, 40.0, 0.0, 0.0, 0.0, 0.0, 24.079166800001083, 444.50418459832, 45.24795448275865
22, 0, 19, 11.053899999999956, 24.079166800001083, 24.07916680000104, 24.079166800001083, 45.65200855172419, 40.0, 0.0, 0.0, 0.0, 0.0, 24.079166800001083, 444.50418459832, 45.70521931034485
23, 0, 19, 27.853942045454374, 22.720833500001085, 22.720833500000907, 22.720833500001085, 44.75025704482761, 40.0, 0.0, 1.3583333, 0.0, 0.0, 24.079166800001083, 444.50418459831997, 45.65200855172419
24, 0, 19, 22.163743030302925, 22.720833500001085, 22.72083350000098, 22.720833500001085, 44.79618965517245, 40.0, 0.0, 0.0, 0.0, 0.0, 22.720833500001085, 464.20001744832, 46.10859034482761
25, 0, 19, 27.195421401515063, 22.720833500001085, 22.720833500000992, 22.720833500001085, 44.38502689655177, 40.0, 0.0, 0.0, 0.0, 0.0, 22.720833500001085, 430.5479142499852, 44.79618965517245
26, 0, 19, 33.073042613636204, 22.720833500001085, 22.72083350000092, 22.720833500001085, 44.73984344827589, 40.0, 0.0, 0.0, 0.0, 0.0, 22.720833500001085, 430.5479142499852, 44.38502689655177
27, 0, 19, 141.1977668560606, 22.720833500000204, 22.720833500000197, 22.720833500000204, 44.82023241379312, 40.0, 0.0, 0.0, 0.0, 0.0, 22.720833500000204, 430.5479142499852, 44.73984344827589
28, 0, 19, 31.280292613636366, 20.00000000000003, 20.00000000000003, 20.00000000000003, 42.91777339655176, 40.0, 0.0, 2.7208335, 0.0, 0.0, 22.72083350000003, 430.5479142499852, 44.82023241379312
29, 0, 19, 32.00248939393924, 20.00000000000003, 19.99999999999988, 20.00000000000003, 55.709821748298154, 49.705814583333336, 0.0, 0.0, 0.0, 0.0, 20.00000000000003, 469.9999999999852, 45.63860689655176
30, 0, 19, 166.05719, 8.412498000000017, 8.412498000000017, 8.412499000000018, 8.412498000000017, 20.0, 0.0, 11.587502, 0.0, 0.0, 20.000000000000018, 658.2836259389658, 55.709821748298154
31, 0, 19, 69.88636363636346, 8.412498000000017, 8.412497999999829, 8.412498000000017, 34.01964275862072, 30.0, 1.404166666666661, 0.0, 0.0, 0.0, 8.412498000000017, 258.01876449999844, 20.000000000000018
32, 0, 19, 79.91164583333295, 8.446098066666561, 8.446098066666167, 18.62943340000001, 18.62943340000001, 20.0, 0.0, 1.3705666, 0.0, 0.0, 9.816664666666561, 427.65834783333185, 34.01964275862072
33, 0, 19, 9.119318181818166, 8.446098066666561, 8.446098066666545, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 8.446098066666561, 257.5315635333318, 20.00000000000001
0, 0, 20, 57.5747121212118, 21.25, 21.24999999999968, 21.25, 33.927548965517275, 30.0, 0.0, 0.0, 0.0, 0.0, 21.25, 261.875, 34.0690606896552
1, 0, 20, 22.173448863636253, 20.90833333, 20.908333329999888, 20.90833333, 33.618434709310364, 30.0, 0.0, 0.34166667, 0.0, 0.0, 21.25, 261.875, 33.927548965517275
2, 0, 20, 22.039355113636276, 19.204166830000002, 19.204166829999913, 19.204166830000002, 32.97874177586209, 30.0, 0.0, 1.7041665, 0.0, 0.0, 20.90833333, 266.829166715, 33.960101379310366
3, 0, 20, 10.865273607954506, 19.204166830000002, 19.204166829999963, 19.204166830000002, 33.69373931034485, 30.0, 8.750000000000458, 0.0, 0.0, 0.0, 19.204166830000002, 291.53958096499997, 34.68290827586209
4, 0, 20, 20.051707196969602, 27.95416683000046, 27.954166830000364, 27.95416683000046, 30.00000000000003, 30.0, 2.04583316999954, 0.0, 0.0, 0.0, 27.95416683000046, 267.91666666667334, 33.69373931034485
5, 0, 20, 32.727272727272634, 30.0, 29.999999999999908, 30.0, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 0.0, 30.0, 135.0, 30.00000000000003
6, 0, 20, 5.624999999999979, 30.0, 29.99999999999998, 30.0, 45.39217820689658, 40.0, 0.0, 0.0, 0.0, 0.0, 30.0, 325.0, 43.10344827586211
7, 0, 20, 24.682040242424165, 29.0541666, 29.05416659999992, 29.0541666, 44.715905910344866, 40.0, 0.0, 0.9458334000000002, 0.0, 0.0, 30.0, 325.0, 45.39217820689658
8, 0, 20, 7.602454507575715, 29.0541666, 29.054166599999956, 29.0541666, 55.54605080918493, 48.93765833333334, 0.0, 0.0, 0.0, 0.0, 29.0541666, 338.7145843, 45.66173931034486
9, 0, 20, 96.28651969696932, 28.095833199999998, 28.095833199999618, 28.095833199999998, 44.16109970344832, 40.0, 0.0, 0.9583334, 0.0, 0.0, 29.0541666, 389.94008462126055, 55.54605080918493
10, 0, 20, 8.613699734848439, 28.095833199999998, 28.09583319999995, 28.095833199999998, 52.52627972804993, 46.81860833333334, 0.0, 0.0, 0.0, 0.0, 28.095833199999998, 225.7354185999934, 45.11943310344832
11, 0, 20, 38.81108522727254, 27.3416665, 27.341666499999814, 27.3416665, 43.49753605862073, 40.0, 0.0, 0.7541667, 0.0, 0.0, 28.095833199999998, 379.4313731025326, 52.52627972804993
12, 0, 20, 9.302155047348435, 27.3416665, 27.34166649999995, 27.3416665, 51.82168251455324, 46.55157083333334, 0.0, 0.0, 0.0, 0.0, 27.3416665, 236.67083574999333, 44.25170275862073
13, 0, 20, 89.32663749999972, 17.4666655, 17.466665499999717, 36.610329344827626, 36.610329344827626, 40.0, 0.0, 9.875001, 0.0, 0.0, 27.341666500000002, 387.9038613716598, 51.82168251455324
14, 0, 20, 26.049306060605886, 17.4666655, 17.466665499999827, 17.4666655, 45.524578206896585, 40.0, 0.0, 0.0, 0.0, 0.0, 17.4666655, 379.85835024999335, 46.485330344827624
15, 0, 20, 19.865207727272633, 17.4666655, 17.46666549999991, 17.4666655, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 17.4666655, 379.85835024999335, 45.524578206896585
16, 0, 20, 33.286700123105845, 17.4666655, 17.466665499999788, 17.4666655, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 17.4666655, 569.8583502499934, 58.846382758620734
17, 0, 20, 12.695477812499917, 17.4666655, 17.466665499999916, 17.4666655, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 17.4666655, 569.8583502499934, 58.846382758620734
18, 0, 20, 27.47938920454527, 15.8916653, 15.891665299999811, 15.8916653, 44.29786531724143, 40.0, 0.0, 1.5750002, 0.0, 0.0, 17.4666655, 569.8583502499934, 58.846382758620734
19, 0, 20, 29.63857812499981, 14.6374986, 14.637498599999809, 14.6374986, 45.08145536896556, 40.0, 0.0, 1.2541667, 0.0, 0.0, 15.891665300000001, 402.69585314999335, 45.87286551724143
20, 0, 20, 26.206356742424077, 14.6374986, 14.637498599999834, 14.6374986, 45.24795448275865, 40.0, 0.0, 0.0, 0.0, 0.0, 14.6374986, 420.88127029999333, 46.335622068965556
21, 0, 20, 29.518369318181698, 14.6374986, 14.637498599999876, 14.6374986, 45.70521931034485, 40.0, 0.0, 0.0, 0.0, 0.0, 14.6374986, 410.8520813999843, 45.24795448275865
22, 0, 20, 11.053899999999956, 14.6374986, 14.637498599999956, 14.6374986, 45.65200855172419, 40.0, 0.0, 0.0, 0.0, 0.0, 14.6374986, 410.8520813999843, 45.70521931034485
23, 0, 20, 27.853942045454374, 13.279165300000003, 13.279165299999825, 13.279165300000003, 44.75025704482761, 40.0, 0.0, 1.3583333, 0.0, 0.0, 14.637498600000002, 410.8520813999843, 45.65200855172419
24, 0, 20, 22.163743030302925, 13.279165300000003, 13.279165299999896, 13.279165300000003, 44.79618965517245, 40.0, 3.5458319633323327, 0.0, 0.0, 0.0, 13.279165300000003, 430.5479142499843, 46.10859034482761
25, 0, 20, 27.195421401515063, 16.824997263332335, 16.824997263332243, 16.824997263332335, 44.38502689655177, 40.0, 0.0, 0.0, 0.0, 0.0, 16.824997263332335, 430.5479142499843, 44.79618965517245
26, 0, 20, 33.073042613636204, 16.824997263332335, 16.824997263332172, 16.824997263332335, 44.73984344827589, 40.0, 0.0, 0.0, 0.0, 0.0, 16.824997263332335, 430.5479142499843, 44.38502689655177
27, 0, 20, 141.19776685605984, 16.824997263333103, 16.824997263332335, 16.824997263333103, 44.82023241379312, 40.0, 0.0, 0.0, 0.0, 0.0, 16.824997263333103, 430.54791424999706, 44.73984344827589
28, 0, 20, 31.280292613636192, 14.104163963333274, 14.104163963333104, 14.104163963333274, 42.917773596551754, 40.0, 0.0, 2.7208333, 0.0, 0.0, 16.824997263333273, 430.54791424999956, 44.82023241379312
29, 0, 20, 32.00248939393924, 14.104163963333274, 14.104163963333125, 14.104163963333274, 55.70982174829818, 49.705814583333336, 5.8958350366659324, 0.0, 0.0, 0.0, 14.104163963333274, 469.9999999999996, 45.63860689655176
30, 0, 20, 166.05718999999908, 8.412498000000106, 8.412497999999204, 8.412498000000017, 8.412499000000018, 20.0, 0.0, 11.587501, 0.0, 0.0, 19.999999000000106, 658.2836259389671, 55.70982174829818
31, 0, 20, 69.88636363636346, 8.412498000000106, 8.412497999999921, 8.412498000000106, 34.01964275862072, 30.0, 1.4041666666666655, 0.0, 0.0, 0.0, 8.412498000000106, 258.01877899999977, 20.000000000000018
32, 0, 20, 79.91164583333295, 8.446098066666767, 8.446098066666394, 18.62943340000001, 18.62943340000001, 20.0, 0.0, 1.3705666, 0.0, 0.0, 9.816664666666767, 427.6583623333348, 34.01964275862072
33, 0, 20, 9.119318181818166, 8.446098066666767, 8.446098066666751, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 8.446098066666767, 257.5315780333349, 20.00000000000001
0, 0, 21, 57.5747121212118, 21.25, 21.24999999999968, 21.25, 33.927548965517275, 30.0, 0.0, 0.0, 0.0, 0.0, 21.25, 261.875, 34.0690606896552
1, 0, 21, 22.173448863636253, 20.90833333, 20.908333329999888, 20.90833333, 33.618434709310364, 30.0, 0.0, 0.34166667, 0.0, 0.0, 21.25, 261.875, 33.927548965517275
2, 0, 21, 22.039355113636276, 19.204166830000002, 19.204166829999913, 19.204166830000002, 32.97874177586209, 30.0, 0.0, 1.7041665, 0.0, 0.0, 20.90833333, 266.829166715, 33.960101379310366
3, 0, 21, 10.865273607954506, 19.204166830000002, 19.204166829999963, 19.204166830000002, 33.69373931034485, 30.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 291.53958096499997, 34.68290827586209
4, 0, 21, 20.051707196969602, 19.204166830000002, 19.204166829999906, 19.204166830000002, 30.00000000000003, 30.0, 9.166666666667124, 0.0, 0.0, 0.0, 19.204166830000002, 164.66458096499332, 33.69373931034485
5, 0, 21, 32.727272727272634, 28.370833496667125, 28.370833496667032, 28.370833496667125, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 0.0, 28.370833496667125, 135.0, 30.00000000000003
6, 0, 21, 5.624999999999979, 28.370833496667125, 28.370833496667103, 28.370833496667125, 45.39217820689658, 40.0, 0.0, 0.0, 0.0, 0.0, 28.370833496667125, 325.0, 43.10344827586211
7, 0, 21, 24.682040242424165, 27.425000096667123, 27.425000096667045, 27.425000096667123, 44.715905910344866, 40.0, 0.0, 0.9458334000000002, 0.0, 0.0, 28.370833496667125, 325.0, 45.39217820689658
8, 0, 21, 7.602454507575715, 27.425000096667123, 27.42500009666708, 27.425000096667123, 55.54605080918493, 48.93765833333334, 0.0, 0.0, 0.0, 0.0, 27.425000096667123, 338.7145843, 45.66173931034486
9, 0, 21, 96.28651969696932, 26.466666696667122, 26.466666696666735, 26.466666696667122, 44.16109970344832, 40.0, 0.0, 0.9583334, 0.0, 0.0, 27.425000096667123, 519.5692948460448, 55.54605080918493
10, 0, 21, 8.613699734848439, 26.466666696667122, 26.466666696667076, 26.466666696667122, 52.52627972804993, 46.81860833333334, 0.0, 0.0, 0.0, 0.0, 26.466666696667122, 352.61041860000006, 45.11943310344832
11, 0, 21, 38.81108522727254, 25.712499996667123, 25.71249999666694, 25.712499996667123, 43.49753605862073, 40.0, 0.0, 0.7541667, 0.0, 0.0, 26.466666696667122, 514.9277115420455, 52.52627972804993
12, 0, 21, 9.302155047348435, 25.712499996667123, 25.712499996667074, 25.712499996667123, 51.82168251455324, 46.55157083333334, 0.0, 0.0, 0.0, 0.0, 25.712499996667123, 363.54583575000004, 44.25170275862073
13, 0, 21, 89.32663749999972, 15.837498996667126, 15.837498996666842, 36.610329344827626, 36.610329344827626, 40.0, 0.0, 9.875001, 0.0, 0.0, 25.712499996667127, 524.1774582973703, 51.82168251455324
14, 0, 21, 26.049306060605886, 15.837498996667126, 15.837498996666952, 15.837498996667126, 45.524578206896585, 40.0, 2.3208347033327534, 0.0, 0.0, 0.0, 15.837498996667126, 506.73335024999994, 46.485330344827624
15, 0, 21, 19.865207727272633, 18.15833369999988, 18.158333699999787, 18.15833369999988, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 18.15833369999988, 506.73335024999994, 45.524578206896585
16, 0, 21, 33.286700123105845, 18.15833369999988, 18.158333699999666, 18.15833369999988, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 18.15833369999988, 696.73335025, 58.846382758620734
17, 0, 21, 12.695477812499917, 18.15833369999988, 18.158333699999794, 18.15833369999988, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 18.15833369999988, 696.73335025, 58.846382758620734
18, 0, 21, 27.47938920454527, 16.583333499999878, 16.58333349999969, 16.583333499999878, 44.29786531724143, 40.0, 0.0, 1.5750002, 0.0, 0.0, 18.15833369999988, 696.73335025, 58.846382758620734
19, 0, 21, 29.63857812499981, 15.329166799999879, 15.329166799999687, 15.329166799999879, 45.08145536896556, 40.0, 0.0, 1.2541667, 0.0, 0.0, 16.583333499999878, 529.57085315, 45.87286551724143
20, 0, 21, 26.206356742424077, 15.329166799999879, 15.329166799999712, 15.329166799999879, 45.24795448275865, 40.0, 8.750000000000458, 0.0, 0.0, 0.0, 15.329166799999879, 547.7562703, 46.335622068965556
21, 0, 21, 29.518369318181698, 24.079166800000337, 24.079166800000213, 24.079166800000337, 45.70521931034485, 40.0, 0.0, 0.0, 0.0, 0.0, 24.079166800000337, 547.7562703, 45.24795448275865
22, 0, 21, 11.053899999999956, 24.079166800000337, 24.079166800000294, 24.079166800000337, 45.65200855172419, 40.0, 0.0, 0.0, 0.0, 0.0, 24.079166800000337, 547.7562703, 45.70521931034485
23, 0, 21, 27.853942045454374, 22.72083350000034, 22.72083350000016, 22.72083350000034, 44.75025704482761, 40.0, 0.0, 1.3583333, 0.0, 0.0, 24.079166800000337, 547.7562703, 45.65200855172419
24, 0, 21, 22.163743030302925, 22.72083350000034, 22.720833500000232, 22.72083350000034, 44.79618965517245, 40.0, 0.0, 0.0, 0.0, 0.0, 22.72083350000034, 567.45210315, 46.10859034482761
25, 0, 21, 27.195421401515063, 22.72083350000034, 22.720833500000246, 22.72083350000034, 44.38502689655177, 40.0, 0.0, 0.0, 0.0, 0.0, 22.72083350000034, 516.0375396816812, 44.79618965517245
26, 0, 21, 33.073042613636204, 22.72083350000034, 22.720833500000175, 22.72083350000034, 44.739843448275906, 40.0, 0.0, 0.0, 0.0, 0.0, 22.72083350000034, 516.0375396816812, 44.38502689655177
27, 0, 21, 141.19776685605984, 22.72083350000034, 22.72083349999957, 22.72083350000034, 44.82023241379314, 40.0, 0.0, 0.0, 0.0, 0.0, 22.72083350000034, 516.0375396816701, 44.739843448275906
28, 0, 21, 31.280292613636192, 20.000000000000338, 20.000000000000163, 20.000000000000338, 42.91777339655176, 40.0, 0.0, 2.7208335, 0.0, 0.0, 22.72083350000034, 516.0375396816676, 44.82023241379314
29, 0, 21, 32.00248939393924, 20.000000000000338, 20.00000000000019, 20.000000000000338, 55.709821748298204, 49.705814583333336, 0.0, 0.0, 0.0, 0.0, 20.000000000000338, 555.4896225316675, 45.63860689655176
30, 0, 21, 166.0571899999993, 8.412499000000107, 8.412498999999425, 8.412499000000018, 8.412499000000018, 20.0, 0.0, 11.587501, 0.0, 0.0, 20.000000000000107, 658.2836405247845, 55.709821748298204
31, 0, 21, 69.88636363636346, 8.412499000000107, 8.412498999999926, 8.412499000000107, 34.01964275862072, 30.0, 1.4041666666666663, 0.0, 0.0, 0.0, 8.412499000000107, 258.01877899999846, 20.000000000000018
32, 0, 21, 79.91164583333295, 8.44609906666677, 8.446099066666392, 18.62943340000001, 18.62943340000001, 20.0, 0.0, 1.3705666, 0.0, 0.0, 9.81666566666677, 427.65836233333187, 34.01964275862072
33, 0, 21, 9.119318181818166, 8.44609906666677, 8.446099066666754, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 8.44609906666677, 257.53157803333187, 20.00000000000001
0, 0, 22, 57.5747121212118, 21.25, 21.24999999999968, 21.25, 33.927548965517275, 30.0, 0.0, 0.0, 0.0, 0.0, 21.25, 261.875, 34.0690606896552
1, 0, 22, 22.173448863636253, 20.90833333, 20.908333329999888, 20.90833333, 33.618434709310364, 30.0, 0.0, 0.34166667, 0.0, 0.0, 21.25, 261.875, 33.927548965517275
2, 0, 22, 22.039355113636276, 19.204166830000002, 19.204166829999913, 19.204166830000002, 32.97874177586209, 30.0, 0.0, 1.7041665, 0.0, 0.0, 20.90833333, 266.829166715, 33.960101379310366
3, 0, 22, 10.865273607954506, 19.204166830000002, 19.204166829999963, 19.204166830000002, 33.69373931034485, 30.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 291.53958096499997, 34.68290827586209
4, 0, 22, 20.051707196969602, 19.204166830000002, 19.204166829999906, 19.204166830000002, 30.00000000000003, 30.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 291.53958096499997, 33.69373931034485
5, 0, 22, 32.727272727272634, 19.204166830000002, 19.20416682999991, 19.204166830000002, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 158.6229142983267, 30.00000000000003
6, 0, 22, 5.624999999999979, 19.204166830000002, 19.20416682999998, 19.204166830000002, 45.39217820689658, 40.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 348.6229142983267, 43.10344827586211
7, 0, 22, 24.682040242424165, 18.25833343, 18.258333429999922, 18.25833343, 44.715905910344866, 40.0, 0.0, 0.9458334000000002, 0.0, 0.0, 19.204166830000002, 348.6229142983267, 45.39217820689658
8, 0, 22, 7.602454507575715, 18.25833343, 18.258333429999958, 18.25833343, 55.54605080918493, 48.93765833333334, 0.0, 0.0, 0.0, 0.0, 18.25833343, 362.3374985983267, 45.66173931034486
9, 0, 22, 96.28651969696932, 17.30000003, 17.30000002999961, 17.30000003, 44.16109970344832, 40.0, 0.0, 0.9583334, 0.0, 0.0, 18.25833343, 543.7050168062394, 55.54605080918493
10, 0, 22, 8.613699734848439, 17.30000003, 17.300000029999953, 17.30000003, 52.52627972804993, 46.81860833333334, 0.0, 0.0, 0.0, 0.0, 17.30000003, 376.23333289832675, 45.11943310344832
11, 0, 22, 38.81108522727254, 16.54583333, 16.545833329999816, 16.54583333, 43.49753605862073, 40.0, 0.0, 0.7541667, 0.0, 0.0, 17.30000003, 540.1558367888908, 52.52627972804993
12, 0, 22, 9.302155047348435, 16.54583333, 16.54583332999995, 16.54583333, 51.82168251455324, 46.55157083333334, 0.0, 0.0, 0.0, 0.0, 16.54583333, 387.16875004832673, 44.25170275862073
13, 0, 22, 89.32663749999972, 6.670832330000003, 6.670832329999719, 36.610329344827626, 36.610329344827626, 40.0, 0.0, 9.875001, 0.0, 0.0, 16.54583333, 549.5503016573751, 51.82168251455324
14, 0, 22, 26.049306060605886, 6.670832330000003, 6.670832329999829, 6.670832330000003, 45.524578206896585, 40.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 530.3562645483266, 46.485330344827624
15, 0, 22, 19.865207727272633, 6.670832330000003, 6.670832329999911, 6.670832330000003, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 496.70416135000175, 45.524578206896585
16, 0, 22, 33.286700123105845, 6.670832330000003, 6.67083232999979, 6.670832330000003, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 686.7041613500018, 58.846382758620734
17, 0, 22, 12.695477812499917, 6.670832330000003, 6.670832329999918, 6.670832330000003, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 686.7041613500018, 58.846382758620734
18, 0, 22, 27.47938920454527, 5.095832130000002, 5.095832129999813, 5.095832130000002, 44.29786531724143, 40.0, 0.0, 1.5750002, 0.0, 0.0, 6.670832330000001, 686.7041613500018, 58.846382758620734
19, 0, 22, 29.63857812499981, 3.8416654300000026, 3.8416654299998108, 3.8416654300000026, 45.08145536896556, 40.0, 0.0, 1.2541667, 0.0, 0.0, 5.0958321300000025, 519.5416642500018, 45.87286551724143
20, 0, 22, 26.206356742424077, 3.8416654300000026, 3.8416654299998356, 3.8416654300000026, 45.24795448275865, 40.0, 8.750000000000458, 0.0, 0.0, 0.0, 3.8416654300000026, 537.7270814000018, 46.335622068965556
21, 0, 22, 29.518369318181698, 12.591665430000461, 12.591665430000337, 12.591665430000461, 45.70521931034485, 40.0, 0.0, 0.0, 0.0, 0.0, 12.591665430000461, 410.8520813999951, 45.24795448275865
22, 0, 22, 11.053899999999956, 12.591665430000461, 12.591665430000416, 12.591665430000461, 45.65200855172419, 40.0, 0.0, 0.0, 0.0, 0.0, 12.591665430000461, 410.8520813999951, 45.70521931034485
23, 0, 22, 27.853942045454374, 11.233332130000463, 11.233332130000285, 11.233332130000463, 44.75025704482761, 40.0, 0.0, 1.3583333, 0.0, 0.0, 12.591665430000463, 410.8520813999951, 45.65200855172419
24, 0, 22, 22.163743030302925, 11.233332130000463, 11.233332130000356, 11.233332130000463, 44.79618965517245, 40.0, 8.750000000000458, 0.0, 0.0, 0.0, 11.233332130000463, 430.5479142499951, 46.10859034482761
25, 0, 22, 27.195421401515063, 19.98333213000092, 19.98333213000083, 19.98333213000092, 44.38502689655177, 40.0, 0.0, 0.0, 0.0, 0.0, 19.98333213000092, 430.5479142499951, 44.79618965517245
26, 0, 22, 33.073042613636204, 19.98333213000092, 19.983332130000758, 19.98333213000092, 44.739843448275906, 40.0, 0.0, 0.0, 0.0, 0.0, 19.98333213000092, 430.5479142499951, 44.38502689655177
27, 0, 22, 141.19776685605984, 19.98333213000092, 19.98333213000015, 19.98333213000092, 44.82023241379314, 40.0, 0.0, 0.0, 0.0, 0.0, 19.98333213000092, 430.5479142499951, 44.739843448275906
28, 0, 22, 31.280292613636192, 17.26249863000092, 17.262498630000746, 17.26249863000092, 42.91777339655176, 40.0, 0.0, 2.7208335, 0.0, 0.0, 19.98333213000092, 430.5479142499951, 44.82023241379314
29, 0, 22, 32.00248939393924, 17.26249863000092, 17.26249863000077, 17.26249863000092, 55.7098217482982, 49.705814583333336, 2.7375013699991904, 0.0, 0.0, 0.0, 17.26249863000092, 469.9999999999951, 45.63860689655176
30, 0, 22, 166.0571899999993, 8.412499000000107, 8.412498999999425, 8.412499000000018, 8.412499000000018, 20.0, 0.0, 11.587501, 0.0, 0.0, 20.000000000000107, 658.2836259389658, 55.7098217482982
31, 0, 22, 69.88636363636346, 8.412499000000107, 8.412498999999926, 8.412499000000107, 34.01964275862072, 30.0, 1.404166666666665, 0.0, 0.0, 0.0, 8.412499000000107, 258.01876449999844, 20.000000000000018
32, 0, 22, 79.91164583333295, 8.446099066666768, 8.446099066666392, 18.62943340000001, 18.62943340000001, 20.0, 0.0, 1.3705666, 0.0, 0.0, 9.816665666666768, 427.65834783333185, 34.01964275862072
33, 0, 22, 9.119318181818166, 8.446099066666768, 8.446099066666752, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 8.446099066666768, 257.53156353333185, 20.00000000000001
0, 0, 23, 57.5747121212118, 21.25, 21.24999999999968, 21.25, 33.927548965517275, 30.0, 0.0, 0.0, 0.0, 0.0, 21.25, 261.875, 34.0690606896552
1, 0, 23, 22.173448863636253, 20.90833333, 20.908333329999888, 20.90833333, 33.618434709310364, 30.0, 0.0, 0.34166667, 0.0, 0.0, 21.25, 261.875, 33.927548965517275
2, 0, 23, 22.039355113636276, 19.204166830000002, 19.204166829999913, 19.204166830000002, 32.97874177586209, 30.0, 0.0, 1.7041665, 0.0, 0.0, 20.90833333, 266.829166715, 33.960101379310366
3, 0, 23, 10.865273607954506, 19.204166830000002, 19.204166829999963, 19.204166830000002, 33.69373931034485, 30.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 291.53958096499997, 34.68290827586209
4, 0, 23, 20.051707196969602, 19.204166830000002, 19.204166829999906, 19.204166830000002, 30.00000000000003, 30.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 291.53958096499997, 33.69373931034485
5, 0, 23, 32.727272727272634, 19.204166830000002, 19.20416682999991, 19.204166830000002, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 291.53958096499997, 30.00000000000003
6, 0, 23, 5.624999999999979, 19.204166830000002, 19.20416682999998, 19.204166830000002, 45.39217820689658, 40.0, 0.0, 0.0, 0.0, 0.0, 19.204166830000002, 481.53958096499997, 43.10344827586211
7, 0, 23, 24.682040242424165, 18.25833343, 18.258333429999922, 18.25833343, 44.715905910344866, 40.0, 0.0, 0.9458334000000002, 0.0, 0.0, 19.204166830000002, 481.53958096499997, 45.39217820689658
8, 0, 23, 7.602454507575715, 18.25833343, 18.258333429999958, 18.25833343, 55.54605080918493, 48.93765833333334, 0.0, 0.0, 0.0, 0.0, 18.25833343, 495.254165265, 45.66173931034486
9, 0, 23, 96.28651969696932, 17.30000003, 17.30000002999961, 17.30000003, 44.16109970344832, 40.0, 0.0, 0.9583334, 0.0, 0.0, 18.25833343, 679.5070465655369, 55.54605080918493
10, 0, 23, 8.613699734848439, 17.30000003, 17.300000029999953, 17.30000003, 52.52627972804993, 46.81860833333334, 0.0, 0.0, 0.0, 0.0, 17.30000003, 509.14999956500003, 45.11943310344832
11, 0, 23, 38.81108522727254, 16.54583333, 16.545833329999816, 16.54583333, 43.49753605862073, 40.0, 0.0, 0.7541667, 0.0, 0.0, 17.30000003, 682.1043818207611, 52.52627972804993
12, 0, 23, 9.302155047348435, 16.54583333, 16.54583332999995, 16.54583333, 51.82168251455324, 46.55157083333334, 0.0, 0.0, 0.0, 0.0, 16.54583333, 520.085416715, 44.25170275862073
13, 0, 23, 89.32663749999972, 6.670832330000003, 6.670832329999719, 36.610329344827626, 36.610329344827626, 40.0, 0.0, 9.875001, 0.0, 0.0, 16.54583333, 692.3131174843097, 51.82168251455324
14, 0, 23, 26.049306060605886, 6.670832330000003, 6.670832329999829, 6.670832330000003, 45.524578206896585, 40.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 663.272931215, 46.485330344827624
15, 0, 23, 19.865207727272633, 6.670832330000003, 6.670832329999911, 6.670832330000003, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 663.272931215, 45.524578206896585
16, 0, 23, 33.286700123105845, 6.670832330000003, 6.67083232999979, 6.670832330000003, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 853.272931215, 58.846382758620734
17, 0, 23, 12.695477812499917, 6.670832330000003, 6.670832329999918, 6.670832330000003, 58.846382758620734, 50.0, 0.0, 0.0, 0.0, 0.0, 6.670832330000003, 853.272931215, 58.846382758620734
