Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
0,4,2,63.08333,189.25,189.25,336,3.40E+38,3.40E+38,0,0,0,0,189.25,331.3804
1,4,2,20.500458,198.25,198.25,345,3.40E+38,3.40E+38,9,0,0,1.91E-06,198.25,320.0326
2,4,2,28.53598,198.25,198.25,345,3.40E+38,3.40E+38,0,0,0,0,198.25,320.0326
3,4,2,19.990463,184.75,184.75,345,3.40E+38,3.40E+38,0,13.5,0,0,198.25,320.0326
4,4,2,61.58333,184.75,184.75,419.17007,3.40E+38,3.40E+38,0,0,0,0,184.75,337.05432
5,4,2,37.644333,189.25,189.25,345,3.40E+38,3.40E+38,13.5,9,0,0.00E+00,198.25,494.24323
6,4,2,63.08333,189.25,189.25,331.5,3.40E+38,3.40E+38,0,0,0,0,189.25,331.3804
7,4,2,15.952896,202.75,202.75,345,3.40E+38,3.40E+38,13.5,0,0,0,202.75,314.35867
8,4,2,5.0377655,202.75,202.75,345,3.40E+38,3.40E+38,0,0,0,4.29E-06,202.75,314.35867
9,4,2,15.503403,193.75,193.75,345,3.40E+38,3.40E+38,0,9,0,0,202.75,314.35867
10,4,2,64.58334,193.75,193.75,3.40E+38,3.40E+38,3.40E+38,0,0,0,7.63E-06,193.75,325.70648
0,4,3,63.08333,189.25,189.25,336,3.40E+38,3.40E+38,0,0,0,0,189.25,331.38043
1,4,3,20.500458,198.25,198.25,345,3.40E+38,3.40E+38,9,0,0,1.91E-06,198.25,320.0326
2,4,3,28.53598,198.25,198.25,345,3.40E+38,3.40E+38,0,0,0,0,198.25,320.0326
3,4,3,19.990463,184.75,184.75,345,3.40E+38,3.40E+38,0,13.5,0,0,198.25,320.0326
4,4,3,61.58333,184.75,184.75,419.17007,3.40E+38,3.40E+38,0,0,0,0,184.75,337.05435
5,4,3,37.644333,189.25,189.25,345,3.40E+38,3.40E+38,13.5,9,0,0.00E+00,198.25,494.24323
6,4,3,63.08333,189.25,189.25,331.5,3.40E+38,3.40E+38,0,0,0,0,189.25,331.38043
7,4,3,15.952896,202.75,202.75,345,3.40E+38,3.40E+38,13.5,0,0,0,202.75,314.3587
8,4,3,5.0377655,202.75,202.75,345,3.40E+38,3.40E+38,0,0,0,4.29E-06,202.75,314.3587
9,4,3,15.503403,193.75,193.75,345,3.40E+38,3.40E+38,0,9,0,0,202.75,314.3587
10,4,3,64.58334,193.75,193.75,3.40E+38,3.40E+38,3.40E+38,0,0,0,7.63E-06,193.75,325.7065
0,4,4,63.08333,189.25,189.25,336,3.40E+38,3.40E+38,0,0,0,0,189.25,331.38043
1,4,4,20.500458,198.25,198.25,345,3.40E+38,3.40E+38,9,0,0,1.91E-06,198.25,320.0326
2,4,4,28.53598,198.25,198.25,345,3.40E+38,3.40E+38,0,0,0,0,198.25,320.0326
3,4,4,19.990463,184.75,184.75,345,3.40E+38,3.40E+38,0,13.5,0,0,198.25,320.0326
4,4,4,61.58333,184.75,184.75,419.17007,3.40E+38,3.40E+38,0,0,0,0,184.75,337.05435
5,4,4,37.644333,189.25,189.25,345,3.40E+38,3.40E+38,13.5,9,0,0.00E+00,198.25,494.24323
6,4,4,63.08333,189.25,189.25,331.5,3.40E+38,3.40E+38,0,0,0,0,189.25,331.38043
7,4,4,15.952896,202.75,202.75,345,3.40E+38,3.40E+38,13.5,0,0,0,202.75,314.3587
8,4,4,5.0377655,202.75,202.75,345,3.40E+38,3.40E+38,0,0,0,4.29E-06,202.75,314.3587
9,4,4,15.503403,193.75,193.75,345,3.40E+38,3.40E+38,0,9,0,0,202.75,314.3587
10,4,4,64.58334,193.75,193.75,3.40E+38,3.40E+38,3.40E+38,0,0,0,7.63E-06,193.75,325.7065
